LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Number of Lines,Impedance @ Frequency,Tolerance,DC Resistance(DCR),Current Rating,Operating Temperature
C360718,MMZ2012Y202BTD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/b2aaeaa75f1b834be2cb67f1d33879f9.pdf?productCode=C360718,40730,0.0379,10,10,https://www.lcsc.com/product-detail/C360718.html,0805,Tape & Reel (TR),1,2kΩ@100MHz,±25%,500mΩ,400mA,-55℃~+125℃
C88982,BLM18KG300TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88982,39650,0.0303,50,50,https://www.lcsc.com/product-detail/C88982.html,0603,Tape & Reel (TR),1,30Ω@100MHz,±25%,10mΩ,5A,-55℃~+125℃
C76890,BLM15HG601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/d3c74377b0928ed60229ef4bb9f3feac.pdf?productCode=C76890,37150,0.0259,50,50,https://www.lcsc.com/product-detail/C76890.html,0402,Tape & Reel (TR),1,600Ω@100MHz,±25%,700mΩ,300mA,-55℃~+125℃
C85830,BLM18HG601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2f82b35c4cf051a1d6cd28b95b66d0d6.pdf?productCode=C85830,37140,0.0483,10,10,https://www.lcsc.com/product-detail/C85830.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,1Ω,200mA,-55℃~+125℃
C78748,BLM18BD102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/c9501b0b9c379a89e9b79c5ce118a5f3.pdf?productCode=C78748,36450,0.0232,50,50,https://www.lcsc.com/product-detail/C78748.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,850mΩ,200mA,-
C275413,MMZ1005B601CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/5cb64914119eac12dd818df36ace095d.pdf?productCode=C275413,36340,0.0105,10,10,https://www.lcsc.com/product-detail/C275413.html,0402,Tape & Reel (TR),1,600Ω@100MHz,±25%,850mΩ,200mA,-55℃~+125℃
C275476,MPZ1005S100CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/a59072f3e936ac656833428bced87deb.pdf?productCode=C275476,36220,0.0167,10,10,https://www.lcsc.com/product-detail/C275476.html,0402,Tape & Reel (TR),1,10Ω@100MHz,-,25mΩ,3A,-55℃~+125℃
C524456,MMZ1005D241CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/5cb64914119eac12dd818df36ace095d.pdf?productCode=C524456,35650,0.0083,50,50,https://www.lcsc.com/product-detail/C524456.html,0402,Tape & Reel (TR),1,240Ω@100MHz,±25%,900mΩ,200mA,-55℃~+125℃
C307771,MPZ1608S221ATD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/f736b4933bebc4d7fd9d10965ffea16d.pdf?productCode=C307771,34830,0.0314,10,10,https://www.lcsc.com/product-detail/C307771.html,0603,Tape & Reel (TR),1,220Ω@100MHz,±25%,50mΩ,2.2A,-55℃~+125℃
C193411,MPZ1608S102ATD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/f736b4933bebc4d7fd9d10965ffea16d.pdf?productCode=C193411,34780,0.0226,10,10,https://www.lcsc.com/product-detail/C193411.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,300mΩ,800mA,-55℃~+125℃
C710379,BLM18KG601SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2c5bce5fb2c1c339a66dbec3a69f6280.pdf?productCode=C710379,34760,0.0508,20,20,https://www.lcsc.com/product-detail/C710379.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,150mΩ,1.3A,-55℃~+125℃
C82861,BLM15EG121SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/ca5e1f283af90d78c8f1196005c56025.pdf?productCode=C82861,33610,0.0864,10,10,https://www.lcsc.com/product-detail/C82861.html,0402,Tape & Reel (TR),1,120Ω@100MHz,±25%,95mΩ,1.5A,-55℃~+125℃
C82848,BLM18HG102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2f82b35c4cf051a1d6cd28b95b66d0d6.pdf?productCode=C82848,33260,0.0464,20,20,https://www.lcsc.com/product-detail/C82848.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,1.6Ω,100mA,-55℃~+125℃
C883597,BLM18KG102SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/6b2557e95925e06168b0227db5f2f078.pdf?productCode=C883597,32300,0.0549,20,20,https://www.lcsc.com/product-detail/C883597.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,200mΩ,1A,-55℃~+125℃
C85832,BLM18KG331SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C85832,31560,0.0425,20,20,https://www.lcsc.com/product-detail/C85832.html,0603,Tape & Reel (TR),1,330Ω@100MHz,±25%,80mΩ,1.7A,-55℃~+125℃
