LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Number of Lines,Impedance @ Frequency,Tolerance,DC Resistance(DCR),Current Rating,Operating Temperature
C445756,MPZ1005S331ETD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/5eecdb70d24b990a6352139cb8b9e378.pdf?productCode=C445756,12020,0.0706,10,10,https://www.lcsc.com/product-detail/C445756.html,0402,Tape & Reel (TR),1,330Ω@100MHz,±25%,280mΩ,700mA,-55℃~+125℃
C710388,BLM18PG600SZ1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/602e8b5d7e1ea5bc4b7f63c9b2318323.pdf?productCode=C710388,11940,0.0225,20,20,https://www.lcsc.com/product-detail/C710388.html,0603,Tape & Reel (TR),1,60Ω@100MHz,±25%,100mΩ,1A,-55℃~+125℃
C476007,BLM18BB750SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/cfa773c12ded7d405e9cd552f012ae14.pdf?productCode=C476007,11900,0.0260,50,50,https://www.lcsc.com/product-detail/C476007.html,0603,Tape & Reel (TR),1,75Ω@100MHz,±25%,300mΩ,600mA,-55℃~+125℃
C113009,BLM15GA750SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/46ffb28894294ca99ee16b717c565e1a.pdf?productCode=C113009,11780,0.1158,5,5,https://www.lcsc.com/product-detail/C113009.html,0402,Tape & Reel (TR),1,75Ω@100MHz,±25%,1.3Ω,200mA,-55℃~+125℃
C337880,BLM18EG471SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/112e86b951ce380f1b4627a48ef46ffd.pdf?productCode=C337880,11720,0.0528,20,20,https://www.lcsc.com/product-detail/C337880.html,0603,Tape & Reel (TR),1,470Ω@100MHz,±25%,210mΩ,500mA,-55℃~+125℃
C113026,BLM18HD102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2f82b35c4cf051a1d6cd28b95b66d0d6.pdf?productCode=C113026,11700,0.0399,20,20,https://www.lcsc.com/product-detail/C113026.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,1.8Ω,50mA,-55℃~+125℃
C404697,MMZ1005Y121CTD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/a624fe9bbcfa218798e6d6b222dc314e.pdf?productCode=C404697,11690,0.0263,10,10,https://www.lcsc.com/product-detail/C404697.html,0402,Tape & Reel (TR),1,120Ω@100MHz,±25%,180mΩ,400mA,-55℃~+125℃
C3716723,BLM18KN101EH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/511e24a75f906d32ccdb1bc2c80dffa7.pdf?productCode=C3716723,11545,0.1751,5,5,https://www.lcsc.com/product-detail/C3716723.html,0603,Tape & Reel (TR),1,100Ω@100MHz,±25%,30mΩ,1.9A,-55℃~+175℃
C73225,BLM18AG601SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/3556515496f88542360d0a698f0210d6.pdf?productCode=C73225,11450,0.0231,50,50,https://www.lcsc.com/product-detail/C73225.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,380mΩ,500mA,-55℃~+125℃
C114771,MMZ1608Y102BTA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C114771,11420,0.0184,10,10,https://www.lcsc.com/product-detail/C114771.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,500mΩ,400mA,-55℃~+125℃
C307779,MPZ2012S300ATD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/97b8fd8f95d483658715dd96ac1acb6d.pdf?productCode=C307779,11400,0.0322,20,20,https://www.lcsc.com/product-detail/C307779.html,0805,Tape & Reel (TR),1,30Ω@100MHz,±25%,10mΩ,6A,-55℃~+125℃
C136491,MMZ1608Y601BTA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C136491,11340,0.0126,20,20,https://www.lcsc.com/product-detail/C136491.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,400mΩ,500mA,-55℃~+125℃
C404671,MPZ2012S331ATD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/97b8fd8f95d483658715dd96ac1acb6d.pdf?productCode=C404671,11300,0.0332,20,20,https://www.lcsc.com/product-detail/C404671.html,0805,Tape & Reel (TR),1,330Ω@100MHz,±25%,50mΩ,2.5A,-55℃~+125℃
C5331015,MPZ1005A151ET000,TDK,https://datasheet.lcsc.com/datasheet/pdf/08f042b5ebd8f2638022c64aa0b90155.pdf?productCode=C5331015,11260,0.0207,20,20,https://www.lcsc.com/product-detail/C5331015.html,0402,Tape & Reel (TR),1,150Ω@100MHz,±25%,180mΩ,800mA,-55℃~+125℃
C97852,BLM18HK102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2f82b35c4cf051a1d6cd28b95b66d0d6.pdf?productCode=C97852,10940,0.0546,20,20,https://www.lcsc.com/product-detail/C97852.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,1.5Ω,50mA,-55℃~+125℃
