LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C228335,AC0805FR-0716KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228335,2100,0.0061,100,100,https://www.lcsc.com/product-detail/C228335.html,0805,Tape & Reel (TR),Thick Film Resistor,16kΩ,±1%,150V,125mW,±100ppm/℃
C227074,AC0402FR-0742K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227074,2100,0.0019,100,100,https://www.lcsc.com/product-detail/C227074.html,0402,Tape & Reel (TR),Thick Film Resistor,42.2kΩ,±1%,50V,62.5mW,±100ppm/℃
C185353,RC0603FR-071K91L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185353,2100,0.0069,100,100,https://www.lcsc.com/product-detail/C185353.html,0603,Tape & Reel (TR),Thick Film Resistor,1.91kΩ,±1%,75V,100mW,±100ppm/℃
C141683,RC0603FR-0786K6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C141683,2100,0.0023,100,100,https://www.lcsc.com/product-detail/C141683.html,0603,Tape & Reel (TR),Thick Film Resistor,86.6kΩ,±1%,75V,100mW,±100ppm/℃
C2105308,AF0805FR-07150KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2105308,2050,0.0098,50,50,https://www.lcsc.com/product-detail/C2105308.html,0805,Tape & Reel (TR),Thick Film Resistor,150kΩ,±1%,150V,125mW,±100ppm/℃
C7213211,AF0402FR-0716K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C7213211,2000,0.0047,100,100,https://www.lcsc.com/product-detail/C7213211.html,0402,Tape & Reel (TR),Thick Film Resistor,16.5kΩ,±1%,50V,63mW,±100ppm/℃
C1883525,AF0603FR-0739KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C1883525,2000,0.0054,100,100,https://www.lcsc.com/product-detail/C1883525.html,0603,Tape & Reel (TR),Thick Film Resistor,39kΩ,±1%,75V,100mW,±100ppm/℃
C705024,AF0402FR-071K96L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C705024,2000,0.0055,100,100,https://www.lcsc.com/product-detail/C705024.html,0402,Tape & Reel (TR),Thick Film Resistor,1.96kΩ,±1%,50V,62.5mW,±100ppm/℃
C483188,RC0805FR-0757R6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483188,2000,0.0041,100,100,https://www.lcsc.com/product-detail/C483188.html,0805,Tape & Reel (TR),Thick Film Resistor,57.6Ω,±1%,150V,125mW,±100ppm/℃
C482851,RC0603FR-074M12L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482851,2000,0.0023,100,100,https://www.lcsc.com/product-detail/C482851.html,0603,Tape & Reel (TR),Thick Film Resistor,4.12MΩ,±1%,75V,100mW,±100ppm/℃
C470024,RC0603FR-071M4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C470024,2000,0.0024,100,100,https://www.lcsc.com/product-detail/C470024.html,0603,Tape & Reel (TR),Thick Film Resistor,1.4MΩ,±1%,75V,100mW,±100ppm/℃
C273857,RC0805FR-0719K6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273857,2000,0.0051,100,100,https://www.lcsc.com/product-detail/C273857.html,0805,Tape & Reel (TR),Thick Film Resistor,19.6kΩ,±1%,150V,125mW,±100ppm/℃
C228818,AC0805FR-07402KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228818,2000,0.0061,100,100,https://www.lcsc.com/product-detail/C228818.html,0805,Tape & Reel (TR),Thick Film Resistor,402kΩ,±1%,150V,125mW,±100ppm/℃
C228281,AC0805FR-07124RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228281,2000,0.0061,100,100,https://www.lcsc.com/product-detail/C228281.html,0805,Tape & Reel (TR),Thick Film Resistor,124Ω,±1%,150V,125mW,±100ppm/℃
C228098,AC0603FR-0791KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228098,2000,0.0063,100,100,https://www.lcsc.com/product-detail/C228098.html,0603,Tape & Reel (TR),Thick Film Resistor,91kΩ,±1%,75V,100mW,±100ppm/℃
C228057,AC0603FR-077K15L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228057,2000,0.0033,100,100,https://www.lcsc.com/product-detail/C228057.html,0603,Tape & Reel (TR),Thick Film Resistor,7.15kΩ,±1%,75V,100mW,±100ppm/℃
C227182,AC0402FR-0764R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227182,2000,0.0015,100,100,https://www.lcsc.com/product-detail/C227182.html,0402,Tape & Reel (TR),Thick Film Resistor,64.9Ω,±1%,50V,62.5mW,±100ppm/℃
