LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C41371072,BZX84C5V1,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/bb385a33c1c40e1749552ea94616530f.pdf?productCode=C41371072,6500,0.0170,50,50,https://www.lcsc.com/product-detail/C41371072.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@2V,4.8V~5.4V,-55℃~+150℃,60Ω,480Ω,-
C5190193,BZX84C5V1,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190193,4450,0.0185,50,50,https://www.lcsc.com/product-detail/C5190193.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.1V,20uA@2V,4.8V~5.4V,-65℃~+150℃,60Ω,480Ω,-
C5190189,BZX84C3V6,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190189,6650,0.0178,50,50,https://www.lcsc.com/product-detail/C5190189.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.6V,5uA@1V,3.4V~3.8V,-65℃~+150℃,90Ω,600Ω,-
C2926228,BZX84C4V3,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926228,6500,0.0167,50,50,https://www.lcsc.com/product-detail/C2926228.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.3V,3uA@1V,4V~4.6V,-55℃~+125℃,85Ω,600Ω,-
C41368120,BZX84C5V6,JUXING,https://datasheet.lcsc.com/datasheet/pdf/b2195da955aba1d1f394e1b8030aabfc.pdf?productCode=C41368120,2750,0.0221,50,50,https://www.lcsc.com/product-detail/C41368120.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA@2V,5.2V~6V,-,40Ω,400Ω,-
C22395522,BZX84C8V2,R+O,https://datasheet.lcsc.com/datasheet/pdf/f099154a6640c0e8db3f25979c3cb868.pdf?productCode=C22395522,8750,0.0166,50,50,https://www.lcsc.com/product-detail/C22395522.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.2V,700nA,7.7V~8.7V,-55℃~+150℃,15Ω,80Ω,-
C7421029,BZX84C9V1,AnBon,https://datasheet.lcsc.com/datasheet/pdf/cfa9ea0413176e64217a50e163530bd1.pdf?productCode=C7421029,3000,0.0209,50,50,https://www.lcsc.com/product-detail/C7421029.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,9.1V,500nA,8.5V~9.6V,-55℃~+150℃,15Ω,100Ω,-
C2926235,BZX84C8V2,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926235,5750,0.0165,50,50,https://www.lcsc.com/product-detail/C2926235.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.2V,700nA@5V,7.7V~8.7V,-55℃~+125℃,6Ω,80Ω,-
C970337,BZX84C3V0,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C970337,7400,0.0183,50,50,https://www.lcsc.com/product-detail/C970337.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3V,10uA@1V,2.8V~3.2V,-65℃~+150℃,95Ω,600Ω,-
C46594526,BZX84C5V1,TDSEMIC,https://datasheet.lcsc.com/datasheet/pdf/d7833aeb554dbf39d12cbb37fd6d6d04.pdf?productCode=C46594526,7500,0.0222,20,20,https://www.lcsc.com/product-detail/C46594526.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,5.1V,2uA@2V,4.8V~5.4V,-,60Ω,480Ω,-
C22391929,BZX84C6V2,YFW,https://datasheet.lcsc.com/datasheet/pdf/253d7a7837510a5647ea3c309757ecfd.pdf?productCode=C22391929,2950,0.0246,50,50,https://www.lcsc.com/product-detail/C22391929.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.2V,3uA,5.9V~6.6V,-,10Ω,150Ω,-
C20623309,BZX84C5V6,YFW,https://datasheet.lcsc.com/datasheet/pdf/f4dc57098eb040b0e1b8719787fa1cb7.pdf?productCode=C20623309,2900,0.0278,20,20,https://www.lcsc.com/product-detail/C20623309.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.6V,1uA@2V,5.2V~6V,-65℃~+150℃,40Ω,-,-
C20623306,BZX84C4V3,YFW,https://datasheet.lcsc.com/datasheet/pdf/f4dc57098eb040b0e1b8719787fa1cb7.pdf?productCode=C20623306,2700,0.0244,50,50,https://www.lcsc.com/product-detail/C20623306.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,4.3V,3uA@1V,4V~4.6V,-65℃~+150℃,90Ω,-,-
C20623302,BZX84C3V0,YFW,https://datasheet.lcsc.com/datasheet/pdf/f4dc57098eb040b0e1b8719787fa1cb7.pdf?productCode=C20623302,3000,0.0286,20,20,https://www.lcsc.com/product-detail/C20623302.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3V,10uA@1V,2.8V~3.2V,-65℃~+150℃,95Ω,-,-
C6771858,BZX84C7V5,MOT,https://datasheet.lcsc.com/datasheet/pdf/664dfbbe40a8a129794d373db55de4a3.pdf?productCode=C6771858,2550,0.0122,50,50,https://www.lcsc.com/product-detail/C6771858.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,7.5V,800nA@5V,7.13V~7.88V,-,76Ω,-,±5%
C5244800,BZX84C9V1,DIODES,https://datasheet.lcsc.com/datasheet/pdf/a80f8bf0717f8d9ca08de69fa3f991a3.pdf?productCode=C5244800,55,0.2418,5,5,https://www.lcsc.com/product-detail/C5244800.html,SOT-23,Bag-packed,1 Independent,330mW,9.1V,-,-,-55℃~+150℃,15Ω,-,±5%
C5244782,BZX84C3V9,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244782,105,0.1186,5,5,https://www.lcsc.com/product-detail/C5244782.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.9V,3uA@1V,3.7V~4.1V,-65℃~+150℃,90Ω,600Ω,-
C5244780,BZX84C3V0,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244780,45,0.2691,5,5,https://www.lcsc.com/product-detail/C5244780.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3V,10uA@1V,2.8V~3.2V,-65℃~+150℃,95Ω,600Ω,-
C2926234,BZX84C7V5,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926234,4850,0.0161,50,50,https://www.lcsc.com/product-detail/C2926234.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,7.5V,1uA@5V,7V~7.9V,-55℃~+125℃,6Ω,80Ω,-
C51912406,BZX84C7V5,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/bb385a33c1c40e1749552ea94616530f.pdf?productCode=C51912406,2700,0.0159,50,50,https://www.lcsc.com/product-detail/C51912406.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,7.5V,1uA@5V,7V~7.9V,-55℃~+125℃,15Ω,80Ω,-
C46472839,BZX84C2V4,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472839,4000,0.0177,50,50,https://www.lcsc.com/product-detail/C46472839.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,2.4V,50uA@1V,2.28V~2.52V,-55℃~+150℃,100Ω,600Ω,-
C41368122,BZX84C8V2,JUXING,https://datasheet.lcsc.com/datasheet/pdf/b2195da955aba1d1f394e1b8030aabfc.pdf?productCode=C41368122,3000,0.0232,50,50,https://www.lcsc.com/product-detail/C41368122.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.2V,700nA@5V,7.7V~8.7V,-,15Ω,80Ω,-
