LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C2832561,BZX84C20,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832561,2000,0.0173,50,50,https://www.lcsc.com/product-detail/C2832561.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,20V,50nA@14V,18.8V~21.2V,-65℃~+150℃,55Ω,-,-
C2832560,BZX84C18,CBI,https://datasheet.lcsc.com/datasheet/pdf/4ac698ffae4d3b056c7a20fc7492f04e.pdf?productCode=C2832560,3000,0.0163,50,50,https://www.lcsc.com/product-detail/C2832560.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,18V,50nA@12.6V,16.8V~19.1V,-65℃~+150℃,45Ω,-,-
C2832556,BZX84C12,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832556,2150,0.0208,50,50,https://www.lcsc.com/product-detail/C2832556.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,12V,100nA,11.4V~12.7V,-65℃~+150℃,25Ω,-,-
C2832554,BZX84C10,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832554,2800,0.0210,50,50,https://www.lcsc.com/product-detail/C2832554.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,10V,200nA@7V,9.4V~10.6V,-65℃~+150℃,20Ω,-,-
C968297,BZX84C75,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/d304559498e3d6fdee870b664f89d73e.pdf?productCode=C968297,1580,0.0248,20,20,https://www.lcsc.com/product-detail/C968297.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,75V,50nA,70V~79V,-55℃~+150℃,255Ω,500Ω,-
C968253,BZX84C22,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968253,1860,0.0250,20,20,https://www.lcsc.com/product-detail/C968253.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,22V,100nA@15.4V,20.8V~23.3V,-55℃~+150℃,55Ω,250Ω,-
C968247,BZX84C16,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968247,1400,0.0247,20,20,https://www.lcsc.com/product-detail/C968247.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,16V,100nA@11.2V,15.3V~17.1V,-55℃~+150℃,40Ω,200Ω,-
C841184,BZX84C11,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841184,2450,0.0189,50,50,https://www.lcsc.com/product-detail/C841184.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,11V,100nA,10.4V~11.6V,-65℃~+150℃,20Ω,150Ω,-
C499792,BZX84C15,SMC,https://datasheet.lcsc.com/datasheet/pdf/cf9124921b086ce7c7fda3935c399727.pdf?productCode=C499792,1771,0.0318,1,1,https://www.lcsc.com/product-detail/C499792.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,15V,100nA,13.8V~15.6V,-55℃~+150℃,30Ω,200Ω,-
C213380,BZX84C51,FMS(Formosa Microsemi),https://datasheet.lcsc.com/datasheet/pdf/d678676cc1edebf69cd60513d6c36d7a.pdf?productCode=C213380,1300,0.0254,20,20,https://www.lcsc.com/product-detail/C213380.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,51V,100nA,48.45V~53.55V,-55℃~+150℃,180Ω,400Ω,-
C118582,BZX84C20,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118582,2350,0.0198,50,50,https://www.lcsc.com/product-detail/C118582.html,TO-236,Tape & Reel (TR),1 Independent,350mW,20V,50nA,18.8V~21.2V,-65℃~+150℃,55Ω,-,-
C118580,BZX84C16,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118580,2350,0.0258,50,50,https://www.lcsc.com/product-detail/C118580.html,TO-236,Tape & Reel (TR),1 Independent,350mW,16V,50nA@11.2V,15.3V~17.1V,-65℃~+150℃,40Ω,-,-
C51315312,BZX84C56,CBI,https://datasheet.lcsc.com/datasheet/pdf/bb977f511801f43ee111ce4185f67bf7.pdf?productCode=C51315312,1250,0.0163,50,50,https://www.lcsc.com/product-detail/C51315312.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,56V,50nA@39.2V,52V~60V,-65℃~+150℃,200Ω,-,-
C46472845,BZX84C13,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472845,1500,0.0166,50,50,https://www.lcsc.com/product-detail/C46472845.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,13V,100nA,12.4V~14.1V,-55℃~+150℃,30Ω,170Ω,-
C46472843,BZX84C12,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472843,1550,0.0210,50,50,https://www.lcsc.com/product-detail/C46472843.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,12V,100nA@8V,11.4V~12.7V,-55℃~+150℃,25Ω,150Ω,-
C46472840,BZX84C20,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472840,1600,0.0210,50,50,https://www.lcsc.com/product-detail/C46472840.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,20V,100nA@14V,18.8V~21.2V,-55℃~+150℃,55Ω,225Ω,-
C22368977,BZX84C39,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/124834d94088063c4b7000632be88a7d.pdf?productCode=C22368977,1900,0.0143,50,50,https://www.lcsc.com/product-detail/C22368977.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,39V,100nA@27.3V,37V~41V,-,130Ω,350Ω,-
C22368976,BZX84C36,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/d6aabbdd5b39c72aa6d85f5ba5ed1ee3.pdf?productCode=C22368976,1950,0.0130,50,50,https://www.lcsc.com/product-detail/C22368976.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,36V,100nA,34V~38V,-,90Ω,350Ω,-
C22368966,BZX84C13,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368966,650,0.0130,50,50,https://www.lcsc.com/product-detail/C22368966.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,13V,100nA,12.4V~14.1V,-,30Ω,170Ω,-
C22368965,BZX84C12,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368965,950,0.0130,50,50,https://www.lcsc.com/product-detail/C22368965.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,12V,100nA,11.4V~12.7V,-,25Ω,150Ω,-
C5359914,BZX84C13,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359914,520,0.0245,20,20,https://www.lcsc.com/product-detail/C5359914.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,13V,100nA,12.4V~14.1V,-,30Ω,170Ω,-
C5334053,BZX84C12,ElecSuper,https://datasheet.lcsc.com/datasheet/pdf/a0f450e261e4128e38d759d1c38131fc.pdf?productCode=C5334053,1200,0.0152,50,50,https://www.lcsc.com/product-detail/C5334053.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,12V,100nA@8V,11.4V~12.7V,,25Ω,150Ω,
C2992444,BZX84C22,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5c440ab6e812c7e3287eb1841af8e405.pdf?productCode=C2992444,90,0.0362,10,10,https://www.lcsc.com/product-detail/C2992444.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,22V,100nA@15.4V,20.9V~23.1V,-55℃~+150℃,55Ω,250Ω,
