LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C14199,LBZX84C62LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f38bff37f838ce082f42e60b9be47320.pdf?productCode=C14199,20,0.0220,20,20,https://www.lcsc.com/product-detail/C14199.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,62V,50nA,58V~66V,-55℃~+150℃,215Ω,600Ω,-
C12746,LBZX84C6V8LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f38bff37f838ce082f42e60b9be47320.pdf?productCode=C12746,29560,0.0178,20,20,https://www.lcsc.com/product-detail/C12746.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.8V,5uA@2V,6.4V~7.2V,-55℃~+150℃,15Ω,1.6kΩ,±5%
C6870275,BZX84C6V8Q-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C6870275,14990,0.0751,10,10,https://www.lcsc.com/product-detail/C6870275.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,6.8V,2uA@4V,6.4V~7.2V,-65℃~+150℃,15Ω,80Ω,-
C896935,SZBZX84C15LT3G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/2b6a33904b95535eb4d1b6fa24468d31.pdf?productCode=C896935,6500,0.0425,10,10,https://www.lcsc.com/product-detail/C896935.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,15V,50nA@10.5V,13.8V~15.6V,-65℃~+150℃,20Ω,-,-
C2942363,BZX84C5V6W-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/206166150a81d498b53c19abdfe92710.pdf?productCode=C2942363,2620,0.1309,5,5,https://www.lcsc.com/product-detail/C2942363.html,SOT-323,Tape & Reel (TR),1 Independent,200mW,5.6V,1uA@2V,5.2V~6V,-65℃~+125℃,40Ω,480Ω,-
C730379,SZBZX84C18LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/dcddd2c2369ff025807a3138738e701f.pdf?productCode=C730379,4920,0.0547,20,20,https://www.lcsc.com/product-detail/C730379.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,18V,50nA@12.6V,16.8V~19.1V,-65℃~+150℃,45Ω,-,-
C12727,LBZX84C4V7LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/a9666fcf258da3a5fe1c98ba417e8a9a.pdf?productCode=C12727,17220,0.0174,20,20,https://www.lcsc.com/product-detail/C12727.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.7V,3uA,4.4V~5V,-55℃~+150℃,80Ω,600Ω,-
C463424,SZBZX84C12ET1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/c4f904405710647e1b303fd88e4e392f.pdf?productCode=C463424,2480,0.0744,10,10,https://www.lcsc.com/product-detail/C463424.html,SOT-23-3,Tape & Reel (TR),1 Independent,250mW,12V,100nA@8V,11.4V~12.7V,-65℃~+150℃,25Ω,-,-
C5566673,BZX84C30Q-13-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5566673,4100,0.0607,10,10,https://www.lcsc.com/product-detail/C5566673.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,30V,100nA@21V,28V~32V,-65℃~+150℃,80Ω,300Ω,-
C5584684,BZX84C15Q-13-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5584684,1955,0.2397,5,5,https://www.lcsc.com/product-detail/C5584684.html,SOT-23-3,Tape & Reel (TR),1 Independent,350mW,15V,100nA@10.5V,13.8V~15.6V,-65℃~+150℃,200Ω,200Ω,-
C3741646,BZX84C36-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/7a1a6ba3bbcc9a7596c60acc5d0ed92c.pdf?productCode=C3741646,2380,0.1395,5,5,https://www.lcsc.com/product-detail/C3741646.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,36V,50nA@25.2V,34.2V~37.8V,-55℃~+150℃,90Ω,350Ω,±5%
C894464,SZBZX84C22LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/be5c2b3c63ed81313871d64332b2e129.pdf?productCode=C894464,1790,0.0520,10,10,https://www.lcsc.com/product-detail/C894464.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,22V,50nA@15.4V,20.8V~23.3V,-65℃~+150℃,55Ω,-,-
C3733128,BZX84C3V0W-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/206166150a81d498b53c19abdfe92710.pdf?productCode=C3733128,2640,0.0449,10,10,https://www.lcsc.com/product-detail/C3733128.html,SOT-323,Tape & Reel (TR),1 Independent,200mW,3V,20uA@1V,2.8V~3.2V,-65℃~+125℃,95Ω,600Ω,-
C2760640,BZX84C2V4T-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/3ee5bf45c04165640760181428724563.pdf?productCode=C2760640,2410,0.0784,10,10,https://www.lcsc.com/product-detail/C2760640.html,SOT-523,Tape & Reel (TR),1 Independent,150mW,2.4V,50uA@1V,2.2V~2.6V,-65℃~+150℃,100Ω,600Ω,
C672232,BZX84C5V1Q-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C672232,3020,0.0950,10,10,https://www.lcsc.com/product-detail/C672232.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.1V,2uA@1V,4.8V~5.4V,-65℃~+150℃,60Ω,480Ω,-
C604759,SZBZX84C24LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/a941658239917d2992986f20feed2c4f.pdf?productCode=C604759,1460,0.0622,5,5,https://www.lcsc.com/product-detail/C604759.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,24V,50nA@16.8V,22.8V~25.6V,-65℃~+150℃,70Ω,-,-
C12725,LBZX84C3V9LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f38bff37f838ce082f42e60b9be47320.pdf?productCode=C12725,8050,0.0220,50,50,https://www.lcsc.com/product-detail/C12725.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.9V,3uA,3.7V~4.1V,-55℃~+150℃,90Ω,110Ω,-
C5248743,BZX84C6V2W-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/206166150a81d498b53c19abdfe92710.pdf?productCode=C5248743,2120,0.0622,10,10,https://www.lcsc.com/product-detail/C5248743.html,SOT-323,Tape & Reel (TR),1 Independent,200mW,6.2V,3uA,5.8V~6.6V,-65℃~+125℃,10Ω,400Ω,-
C5248735,BZX84C4V3W-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/206166150a81d498b53c19abdfe92710.pdf?productCode=C5248735,1680,0.0784,10,10,https://www.lcsc.com/product-detail/C5248735.html,SOT-323,Bag-packed,1 Independent,200mW,4.3V,3uA@1V,4V~4.6V,-65℃~+125℃,90Ω,600Ω,-
C896932,SZBZX84C12LT3G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/365b57ab99d2a7635d25c087b53674eb.pdf?productCode=C896932,1155,0.0905,5,5,https://www.lcsc.com/product-detail/C896932.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,12V,100nA@8V,11.4V~12.7V,-65℃~+150℃,25Ω,-,-
C460823,BZX84C3V3W-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/206166150a81d498b53c19abdfe92710.pdf?productCode=C460823,240,0.0591,10,10,https://www.lcsc.com/product-detail/C460823.html,SOT-323,Tape & Reel (TR),1 Independent,200mW,3.3V,5uA@1V,3.1V~3.5V,-65℃~+125℃,95Ω,600Ω,-
C3734320,BZX84C15-G3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/f87f991c843b5eb9072b0abf970cefb2.pdf?productCode=C3734320,865,0.0546,5,5,https://www.lcsc.com/product-detail/C3734320.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,15V,50nA,14.25V~15.6V,-55℃~+150℃,30Ω,200Ω,±5%
C894487,SZBZX84C51ET1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/c4f904405710647e1b303fd88e4e392f.pdf?productCode=C894487,920,0.0910,5,5,https://www.lcsc.com/product-detail/C894487.html,SOT-23-3,Tape & Reel (TR),1 Independent,225mW,51V,50nA@35.7V,48V~54V,-65℃~+150℃,180Ω,-,-
