LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C42370503,MMSZ5228BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/83f6254ca57311df305343649b641ec2.pdf?productCode=C42370503,6800,0.0149,50,50,https://www.lcsc.com/product-detail/C42370503.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3.9V,3uA@1V,3.7V~4.1V,-55℃~+150℃,90Ω,600Ω,-
C188411,MMSZ5243BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C188411,6620,0.0504,10,10,https://www.lcsc.com/product-detail/C188411.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,13V,500nA@9.9V,12.35V~13.65V,-55℃~+150℃,13Ω,600Ω,
C5374761,MMSZ5245B_R1_00101,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/4bd241014bd0b4d000033f02eef028ba.pdf?productCode=C5374761,6500,0.0250,20,20,https://www.lcsc.com/product-detail/C5374761.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,15V,100nA@11V,14.25V~15.75V,-55℃~+150℃,16Ω,600Ω,-
C236194,MMSZ5268BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/8bacc68cdd40d601c894f1c987565b79.pdf?productCode=C236194,6495,0.0732,5,5,https://www.lcsc.com/product-detail/C236194.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,82V,100nA@62V,77.9V~86.1V,-55℃~+150℃,330Ω,2kΩ,-
C37331480,MMSZ5245B,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/d669947b80aaff7d70018896e446b923.pdf?productCode=C37331480,6400,0.0213,50,50,https://www.lcsc.com/product-detail/C37331480.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,15V,100nA@11V,14.25V~15.75V,-55℃~+150℃,16Ω,600Ω,-
C21547,MMSZ5243B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/58b652fc1b904f6b8e3559cdcdfa014a.pdf?productCode=C21547,6140,0.0300,20,20,https://www.lcsc.com/product-detail/C21547.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,13V,500nA,12.35V~13.65V,-65℃~+150℃,13Ω,600Ω,-
C242284,MMSZ5255BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/5fd4ed59a1ff9e393f15d5588166eb54.pdf?productCode=C242284,6060,0.0437,10,10,https://www.lcsc.com/product-detail/C242284.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,28V,100nA@21V,26.6V~29.4V,-55℃~+150℃,44Ω,600Ω,±5%
C6674070,MMSZ5235A_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/50a30ca96d8679e651a406ab51950d45.pdf?productCode=C6674070,6020,0.0291,20,20,https://www.lcsc.com/product-detail/C6674070.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,6.8V,3uA@5V,6.66V~6.94V,-50℃~+150℃,5Ω,750Ω,-
C94406,MMSZ5221BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C94406,6020,0.0455,10,10,https://www.lcsc.com/product-detail/C94406.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,2.4V,100uA@1V,2.28V~2.52V,-55℃~+150℃,30Ω,1.2kΩ,
C55238986,MMSZ5254B,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/dcddd8c688d371fc51fe079e28682254.pdf?productCode=C55238986,6000,0.0143,50,50,https://www.lcsc.com/product-detail/C55238986.html,SOD-123,Tape & Reel (TR),,200mW,8.2V,700nA@5V,8.04V~8.36V,-55℃~+150℃,15Ω,80Ω,±5%
C46472946,MMSZ5236BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/10032a90c961b75611cf57a06f7f716e.pdf?productCode=C46472946,6000,0.0202,50,50,https://www.lcsc.com/product-detail/C46472946.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,7.5V,3uA@6V,7.13V~7.88V,-55℃~+150℃,6Ω,500Ω,-
C42377634,MMSZ5231B,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/d75ec7c3b13026d5143059f6539469ae.pdf?productCode=C42377634,6000,0.0187,50,50,https://www.lcsc.com/product-detail/C42377634.html,SOD-123,Tape & Reel (TR),-,500mW,5.1V,5uA@2V,4.85V~5.36V,-55℃~+125℃,17Ω,1.6kΩ,±5%
C7529079,MMSZ5242B,amsem,https://datasheet.lcsc.com/datasheet/pdf/0b3c54ec57cf14fee0a9b6daaa7267ca.pdf?productCode=C7529079,6000,0.0155,50,50,https://www.lcsc.com/product-detail/C7529079.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,12V,1uA,11.4V~12.6V,-,30Ω,600Ω,-
C49424320,MMSZ5254B_R1_00301,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/d3411ad1048cc7608c4bbd745d70a6f3.pdf?productCode=C49424320,5980,0.0262,20,20,https://www.lcsc.com/product-detail/C49424320.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,27V,100nA@21V,25.65V~28.35V,-55℃~+150℃,41Ω,600Ω,-
C242261,MMSZ5229BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/5fd4ed59a1ff9e393f15d5588166eb54.pdf?productCode=C242261,5970,0.0595,10,10,https://www.lcsc.com/product-detail/C242261.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,4.3V,5uA,4.09V~4.52V,-55℃~+150℃,22Ω,2kΩ,±5%
C6909653,MMSZ5260A_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/cca2ec8ecc56bf589047511cb4c70916.pdf?productCode=C6909653,5960,0.0263,20,20,https://www.lcsc.com/product-detail/C6909653.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,43V,100nA@33V,42.14V~43.86V,-50℃~+150℃,93Ω,900Ω,-
C7529076,MMSZ5239B,amsem,https://datasheet.lcsc.com/datasheet/pdf/0b3c54ec57cf14fee0a9b6daaa7267ca.pdf?productCode=C7529076,5950,0.0211,50,50,https://www.lcsc.com/product-detail/C7529076.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,9.1V,3uA@7V,8.65V~9.56V,-,10Ω,600Ω,-
C20602099,MMSZ5252B,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/a596e673ed031fbca286e64709e0e777.pdf?productCode=C20602099,5920,0.0316,20,20,https://www.lcsc.com/product-detail/C20602099.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,24V,100nA@18V,22.8V~25.2V,-55℃~+150℃,33Ω,600Ω,-
C282313,MMSZ5232B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/38c3d52382fc5aed286ca08ae5871f6e.pdf?productCode=C282313,5920,0.0313,20,20,https://www.lcsc.com/product-detail/C282313.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.6V,5uA@3V,5.32V~5.88V,-55℃~+150℃,11Ω,1.6kΩ,-
C39847162,MMSZ5248B,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/d669947b80aaff7d70018896e446b923.pdf?productCode=C39847162,5860,0.0214,20,20,https://www.lcsc.com/product-detail/C39847162.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.1V~18.9V,-55℃~+150℃,21Ω,600Ω,-
C40726480,MMSZ5256B_R1_00301,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/2174ce7aa3052754b3cff0e62fa651d6.pdf?productCode=C40726480,5780,0.0109,20,20,https://www.lcsc.com/product-detail/C40726480.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,30V,100nA@23V,28.5V~31.5V,-55℃~+150℃,49Ω,600Ω,-
C3031864,MMSZ5229BS,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/f2d70d7d0aa0540a5373d968a7944db0.pdf?productCode=C3031864,5760,0.0274,20,20,https://www.lcsc.com/product-detail/C3031864.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,4.3V,5uA@1V,4.09V~4.52V,-65℃~+175℃,22Ω,2kΩ,-
C53100341,MMSZ5248BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/a20ecaed497271ae60e2481b3c079eaf.pdf?productCode=C53100341,5750,0.0147,50,50,https://www.lcsc.com/product-detail/C53100341.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.1V~18.9V,-55℃~+150℃,21Ω,600Ω,±5%
C39847158,MMSZ5231B,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/d669947b80aaff7d70018896e446b923.pdf?productCode=C39847158,5750,0.0202,50,50,https://www.lcsc.com/product-detail/C39847158.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.1V,5uA@2V,4.85V~5.36V,-55℃~+150℃,17Ω,1.6kΩ,-
C7471763,MMSZ5232BS,LGE,https://datasheet.lcsc.com/datasheet/pdf/fbe628d03027bcd82fd38d63c845c6aa.pdf?productCode=C7471763,5750,0.0209,50,50,https://www.lcsc.com/product-detail/C7471763.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,5.6V,5uA@3V,5.32V~5.88V,-65℃~+150℃,11Ω,1.6kΩ,-
