LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C5155442,BZX84C5V1,Slkor,https://datasheet.lcsc.com/datasheet/pdf/78f3b1c36b52a5d946966934cb317641.pdf?productCode=C5155442,100,0.0190,50,50,https://www.lcsc.com/product-detail/C5155442.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@2V,4.8V~5.4V,-,60Ω,480Ω,-
C5155274,BZX84C18A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/de4ae2d81b1b981a44bfa837f51594ce.pdf?productCode=C5155274,2850,0.0226,50,50,https://www.lcsc.com/product-detail/C5155274.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,18V,100nA@13V,16.8V~19.1V,-55℃~+150℃,45Ω,-,±5%
C5155271,BZX84C24A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/08ffba0fae1d0581e051c885382f94ce.pdf?productCode=C5155271,2900,0.0226,50,50,https://www.lcsc.com/product-detail/C5155271.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,24V,100nA@19V,22.8V~25.6V,-55℃~+150℃,60Ω,600Ω,±5%
C5155267,BZX84C30A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/292dd52d5362aa093afe3b51b4fdfa23.pdf?productCode=C5155267,3000,0.0198,50,50,https://www.lcsc.com/product-detail/C5155267.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,30V,100nA@23V,28V~32V,-55℃~+150℃,80Ω,,
C2993119,BZX84C9V1,MDD(Microdiode Semiconductor),https://datasheet.lcsc.com/datasheet/pdf/1e9419f9054a9c6069b3e826caef7e61.pdf?productCode=C2993119,1850,0.0181,50,50,https://www.lcsc.com/product-detail/C2993119.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.5V,500nA@6V,9.1V~9.6V,-55℃~+150℃,15Ω,100Ω,-
C2993110,BZX84C3V6,MDD(Microdiode Semiconductor),https://datasheet.lcsc.com/datasheet/pdf/1e9419f9054a9c6069b3e826caef7e61.pdf?productCode=C2993110,2650,0.0184,50,50,https://www.lcsc.com/product-detail/C2993110.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.4V,5uA@1V,3.6V~3.8V,-55℃~+150℃,90Ω,-,-
C2961207,BZX84C3V0,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/85d352ad5cfafdc67325076c1057e802.pdf?productCode=C2961207,2860,0.0281,20,20,https://www.lcsc.com/product-detail/C2961207.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3V,10uA@1V,2.8V~3.2V,-55℃~+150℃,95Ω,600Ω,-
C2942548,BZX84C39Q,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/7688f98ffa694476ace7f9a0fba51fe4.pdf?productCode=C2942548,2460,0.0381,20,20,https://www.lcsc.com/product-detail/C2942548.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,39V,100nA,37V~41V,-55℃~+150℃,130Ω,350Ω,-
C2942544,BZX84C16Q,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/7688f98ffa694476ace7f9a0fba51fe4.pdf?productCode=C2942544,2340,0.0396,20,20,https://www.lcsc.com/product-detail/C2942544.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,16V,100nA@11.2V,15.3V~17.1V,-55℃~+150℃,40Ω,200Ω,-
C2843308,BZX84C6V2,Slkor,https://datasheet.lcsc.com/datasheet/pdf/cc0aa7c5516fb4ef9f2ac33370bbf54c.pdf?productCode=C2843308,2900,0.0188,50,50,https://www.lcsc.com/product-detail/C2843308.html,SOT-23-3,Tape & Reel (TR),1 Independent,300mW,6.2V,3uA@4V,5.8V~6.6V,-,10Ω,150Ω,-
C2832552,BZX84C8V2,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832552,3050,0.0147,50,50,https://www.lcsc.com/product-detail/C2832552.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,8.2V,700nA@5V,7.7V~8.7V,-65℃~+150℃,15Ω,-,-
C968256,BZX84C24W,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/dbd218fe56157c3199667b087cae30c3.pdf?productCode=C968256,2780,0.0302,20,20,https://www.lcsc.com/product-detail/C968256.html,SOT-323(SC-70),Tape & Reel (TR),1 Independent,200mW,24V,100nA@16.8V,22.8V~25.6V,-55℃~+150℃,70Ω,250Ω,-
C968252,BZX84C20W,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/dbd218fe56157c3199667b087cae30c3.pdf?productCode=C968252,2400,0.0279,20,20,https://www.lcsc.com/product-detail/C968252.html,SOT-323(SC-70),Tape & Reel (TR),1 Independent,200mW,20V,100nA@14V,18.8V~21.2V,-55℃~+150℃,55Ω,225Ω,-
C968248,BZX84C16W,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/dbd218fe56157c3199667b087cae30c3.pdf?productCode=C968248,2300,0.0327,20,20,https://www.lcsc.com/product-detail/C968248.html,SOT-323(SC-70),Tape & Reel (TR),1 Independent,200mW,16V,100nA@11.2V,15.3V~17.1V,-55℃~+150℃,40Ω,200Ω,-
C968244,BZX84C13W,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/dbd218fe56157c3199667b087cae30c3.pdf?productCode=C968244,2580,0.0332,20,20,https://www.lcsc.com/product-detail/C968244.html,SOT-323(SC-70),Tape & Reel (TR),1 Independent,200mW,13V,100nA@8V,12.4V~14.1V,-55℃~+150℃,30Ω,170Ω,-
C968242,BZX84C12W,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/dbd218fe56157c3199667b087cae30c3.pdf?productCode=C968242,2440,0.0263,20,20,https://www.lcsc.com/product-detail/C968242.html,SOT-323(SC-70),Tape & Reel (TR),1 Independent,200mW,12V,100nA@8V,11.4V~12.7V,-55℃~+150℃,25Ω,150Ω,-
C962733,BZX84C5V1,Shikues,https://datasheet.lcsc.com/datasheet/pdf/626e3b1336ec55d49301beb82a8ddf99.pdf?productCode=C962733,140,0.0215,20,20,https://www.lcsc.com/product-detail/C962733.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,5.1V,2uA@2V,4.8V~5.4V,-55℃~+150℃,60Ω,-,-
C841161,BZX84C6V8,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841161,3350,0.0218,50,50,https://www.lcsc.com/product-detail/C841161.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,6.8V,2uA@4V,6.4V~7.2V,-65℃~+150℃,15Ω,80Ω,-
C841158,BZX84C4V7,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841158,2560,0.0234,20,20,https://www.lcsc.com/product-detail/C841158.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,4.7V,3uA@2V,4.4V~5V,-65℃~+150℃,80Ω,500Ω,-
C545313,BZX84C5V1,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C545313,3120,0.0251,20,20,https://www.lcsc.com/product-detail/C545313.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.1V,2uA@2V,4.8V~5.4V,-65℃~+150℃,60Ω,480Ω,-
C545312,BZX84C3V3,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C545312,1520,0.0205,20,20,https://www.lcsc.com/product-detail/C545312.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.3V,5uA,3.1V~3.5V,-65℃~+150℃,95Ω,600Ω,-
C525051,BZX84C5V1,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5c440ab6e812c7e3287eb1841af8e405.pdf?productCode=C525051,1380,0.0275,20,20,https://www.lcsc.com/product-detail/C525051.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,5.1V,2uA@2V,4.85V~5.36V,-55℃~+150℃,60Ω,480Ω,
C235748,BZX84C2V4,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C235748,2220,0.0245,20,20,https://www.lcsc.com/product-detail/C235748.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.4V,50uA@1V,2.2V~2.6V,-,100Ω,600Ω,-
