LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C462714,BZX84C68LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/9acbfbe7a0574aba9cc030127a4780a4.pdf?productCode=C462714,1355,0.1070,5,5,https://www.lcsc.com/product-detail/C462714.html,SOT-23-3,Tape & Reel (TR),1 Independent,250mW,68V,50nA@47.6V,64V~72V,-65℃~+150℃,240Ω,,
C31775,BZX84C33LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/6fe43895518a49db9a0297062d647134.pdf?productCode=C31775,7780,0.0312,20,20,https://www.lcsc.com/product-detail/C31775.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,33V,50nA@23.1V,31V~35V,-65℃~+150℃,80Ω,-,-
C235982,BZX84C36LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/be5c2b3c63ed81313871d64332b2e129.pdf?productCode=C235982,1860,0.0325,20,20,https://www.lcsc.com/product-detail/C235982.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,36V,50nA@25V,34V~38V,-65℃~+150℃,90Ω,-,-
C151590,BZX84C18-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C151590,3360,0.0501,20,20,https://www.lcsc.com/product-detail/C151590.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,18V,100nA,16.8V~19.1V,-65℃~+150℃,45Ω,225Ω,-
C43728,BZX84C24LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/3f217d10c0454fd3a420e5c051d94ae6.pdf?productCode=C43728,3820,0.0359,20,20,https://www.lcsc.com/product-detail/C43728.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,24V,50nA@16.8V,22.8V~25.6V,-65℃~+150℃,70Ω,-,-
C507920,BZX84C39-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C507920,1140,0.0383,20,20,https://www.lcsc.com/product-detail/C507920.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,39V,100nA,37V~41V,-65℃~+150℃,130Ω,350Ω,-
C460821,BZX84C36-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C460821,1060,0.0369,20,20,https://www.lcsc.com/product-detail/C460821.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,36V,100nA@25.2V,34V~38V,-65℃~+150℃,90Ω,350Ω,-
C154772,BZX84C47LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/9acbfbe7a0574aba9cc030127a4780a4.pdf?productCode=C154772,1740,0.0595,20,20,https://www.lcsc.com/product-detail/C154772.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,47V,50nA@32.9V,44V~50V,-65℃~+150℃,170Ω,,
C5566769,BZX84C9V1-TP,MCC,https://datasheet.lcsc.com/datasheet/pdf/a270d7b8b6e691c45d7d80d383406aa9.pdf?productCode=C5566769,2450,0.0385,50,50,https://www.lcsc.com/product-detail/C5566769.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,9.1V,500nA@6V,8.5V~9.6V,-55℃~+150℃,15Ω,100Ω,±5%
C890275,BZX84C51LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/9f810b3bef0f9a44b36fac64c1f1b705.pdf?productCode=C890275,2680,0.0598,10,10,https://www.lcsc.com/product-detail/C890275.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,51V,50nA@35.7V,48V~54V,-65℃~+150℃,180Ω,-,-
C3734704,BZX84C3V6-TP,MCC,https://datasheet.lcsc.com/datasheet/pdf/a270d7b8b6e691c45d7d80d383406aa9.pdf?productCode=C3734704,1580,0.0363,20,20,https://www.lcsc.com/product-detail/C3734704.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.6V,5uA@1V,3.4V~3.8V,-55℃~+150℃,90Ω,600Ω,±5%
C3730033,BZX84C5V6-TP,MCC,https://datasheet.lcsc.com/datasheet/pdf/a270d7b8b6e691c45d7d80d383406aa9.pdf?productCode=C3730033,2160,0.0295,20,20,https://www.lcsc.com/product-detail/C3730033.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.6V,1uA@2V,5.2V~6V,-55℃~+150℃,40Ω,400Ω,±5%
C500793,BZX84C10-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C500793,40,0.0347,20,20,https://www.lcsc.com/product-detail/C500793.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,10V,200nA@1V,9.4V~10.6V,-65℃~+150℃,20Ω,150Ω,-
C85186,BZX84C12-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C85186,470,0.0832,10,10,https://www.lcsc.com/product-detail/C85186.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,12V,100nA@8V,11.4V~12.7V,-65℃~+150℃,25Ω,150Ω,-
C38408,BZX84C27LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/8661cdf94303494bbbb2771f0d2439b0.pdf?productCode=C38408,1600,0.0543,10,10,https://www.lcsc.com/product-detail/C38408.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,27V,50nA@18.9V,25.1V~28.9V,-65℃~+150℃,80Ω,-,-
C560269,BZX84C27-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C560269,270,0.0496,10,10,https://www.lcsc.com/product-detail/C560269.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,27V,100nA@18.9V,25.1V~28.9V,-65℃~+150℃,80Ω,300Ω,-
C516601,BZX84C22-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C516601,120,0.0425,10,10,https://www.lcsc.com/product-detail/C516601.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,22V,100nA,20.8V~23.3V,-65℃~+150℃,55Ω,250Ω,-
C460818,BZX84C24-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C460818,480,0.0452,20,20,https://www.lcsc.com/product-detail/C460818.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,24V,100nA,22.8V~25.6V,-65℃~+150℃,70Ω,250Ω,-
C896688,BZX84C18LT3G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/f43f82821950ef91c351e2d54e5a8218.pdf?productCode=C896688,55,0.0795,5,5,https://www.lcsc.com/product-detail/C896688.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,18V,50nA@20V,16.8V~19.1V,-65℃~+150℃,45Ω,-,±2%
C411213,BZX84C22LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/9acbfbe7a0574aba9cc030127a4780a4.pdf?productCode=C411213,90,0.0760,5,5,https://www.lcsc.com/product-detail/C411213.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,22V,50nA@15.4V,20.8V~23.3V,-65℃~+150℃,55Ω,,
C397933,BZX84C16-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C397933,190,0.0604,10,10,https://www.lcsc.com/product-detail/C397933.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,16V,100nA@11.2V,15.3V~17.1V,-65℃~+150℃,40Ω,200Ω,-
C151632,BZX84C30-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C151632,20,0.0348,20,20,https://www.lcsc.com/product-detail/C151632.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,30V,100nA@21V,28V~32V,-65℃~+150℃,80Ω,300Ω,-
C2975807,AD-BZX84C4V7,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/7561adff924afa908fbfe7380d630c96.pdf?productCode=C2975807,460,0.0460,20,20,https://www.lcsc.com/product-detail/C2975807.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.7V,3uA@2V,4.4V~5V,-55℃~+150℃,80Ω,500Ω,-
C486157,BZX84C18 RFG,Taiwan Semiconductor,https://datasheet.lcsc.com/datasheet/pdf/623fc317e0a13cec0e85a5c424e43115.pdf?productCode=C486157,120,0.0327,20,20,https://www.lcsc.com/product-detail/C486157.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,18V,100nA,16.8V~19.1V,-65℃~+150℃,45Ω,,
C2975811,AD-BZX84C9V1,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/e94f72e845f38f4a012ccc40a759689c.pdf?productCode=C2975811,80,0.0298,20,20,https://www.lcsc.com/product-detail/C2975811.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,9.1V,500nA@6V,8.5V~9.6V,-55℃~+150℃,15Ω,100Ω,-
