LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C46472838,BZX84C2V7,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472838,700,0.0165,50,50,https://www.lcsc.com/product-detail/C46472838.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,2.7V,20uA@1V,2.5V~2.9V,-55℃~+150℃,100Ω,600Ω,-
C46472837,BZX84C3V0,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472837,1450,0.0165,50,50,https://www.lcsc.com/product-detail/C46472837.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3V,10uA@1V,2.8V~3.2V,-55℃~+150℃,95Ω,600Ω,-
C46472831,BZX84C5V6,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472831,1700,0.0210,50,50,https://www.lcsc.com/product-detail/C46472831.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.6V,1uA@2V,5.2V~6V,-55℃~+150℃,40Ω,400Ω,-
C46472828,BZX84C7V5,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472828,1800,0.0165,50,50,https://www.lcsc.com/product-detail/C46472828.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,7.5V,1uA@5V,7V~7.9V,-55℃~+150℃,15Ω,80Ω,-
C22376107,BZX84C8V2,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/101f90d79433acc236b050d37ec631e2.pdf?productCode=C22376107,1600,0.0130,50,50,https://www.lcsc.com/product-detail/C22376107.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.2V,700nA,7.7V~8.7V,-,15Ω,80Ω,-
C22368960,BZX84C6V2,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368960,650,0.0130,50,50,https://www.lcsc.com/product-detail/C22368960.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.2V,3uA@4V,5.8V~6.6V,-,10Ω,150Ω,-
C22368959,BZX84C5V6,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368959,1850,0.0130,50,50,https://www.lcsc.com/product-detail/C22368959.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA,5.2V~6V,-,40Ω,400Ω,-
C22368958,BZX84C5V1,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368958,1150,0.0143,50,50,https://www.lcsc.com/product-detail/C22368958.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@2V,4.8V~5.4V,-,60Ω,480Ω,-
C22368953,BZX84C3V3,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368953,1000,0.0130,50,50,https://www.lcsc.com/product-detail/C22368953.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA@1V,3.1V~3.5V,-,95Ω,600Ω,-
C22368952,BZX84C3V0,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368952,1500,0.0130,50,50,https://www.lcsc.com/product-detail/C22368952.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3V,10uA@1V,2.8V~3.2V,-,95Ω,600Ω,-
C7528194,BZX84C15A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/292dd52d5362aa093afe3b51b4fdfa23.pdf?productCode=C7528194,750,0.0148,50,50,https://www.lcsc.com/product-detail/C7528194.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,15V,100nA,13.8V~15.6V,-55℃~+150℃,40Ω,,
C5155278,BZX84C10A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/c08c659f5e15b5959621fc20262fc901.pdf?productCode=C5155278,1450,0.0195,50,50,https://www.lcsc.com/product-detail/C5155278.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,10V,100nA@7V,9.4V~10.6V,-55℃~+150℃,30Ω,,
C5155277,BZX84C12A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/800f11d4be7f05ba4944cb0969340653.pdf?productCode=C5155277,650,0.0217,50,50,https://www.lcsc.com/product-detail/C5155277.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,12V,100nA@9V,11.4V~12.7V,-55℃~+150℃,35Ω,-,±5%
C2910204,BZX84C2V7,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/85d352ad5cfafdc67325076c1057e802.pdf?productCode=C2910204,1160,0.0246,20,20,https://www.lcsc.com/product-detail/C2910204.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.7V,20uA@1V,2.5V~2.9V,-55℃~+150℃,100Ω,600Ω,-
C2832545,BZX84C4V3,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832545,850,0.0147,50,50,https://www.lcsc.com/product-detail/C2832545.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,4.3V,3uA@1V,4V~4.6V,-65℃~+150℃,90Ω,-,-
C2832544,BZX84C3V9,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832544,900,0.0156,50,50,https://www.lcsc.com/product-detail/C2832544.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.9V,3uA@1V,3.7V~4.1V,-65℃~+150℃,90Ω,-,-
C968238,BZX84C10W,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/dbd218fe56157c3199667b087cae30c3.pdf?productCode=C968238,920,0.0326,20,20,https://www.lcsc.com/product-detail/C968238.html,SOT-323(SC-70),Tape & Reel (TR),1 Independent,200mW,10V,200nA@7V,9.4V~10.6V,-55℃~+150℃,20Ω,150Ω,-
C841162,BZX84C8V2,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841162,800,0.0185,50,50,https://www.lcsc.com/product-detail/C841162.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,8.2V,700nA@5V,7.7V~8.7V,-65℃~+150℃,15Ω,80Ω,-
C235742,BZX84C9V1,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C235742,200,0.0311,20,20,https://www.lcsc.com/product-detail/C235742.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,9.1V,500nA@6V,8.5V~9.6V,-,15Ω,100Ω,-
C213357,BZX84C6V8,FMS(Formosa Microsemi),https://datasheet.lcsc.com/datasheet/pdf/d678676cc1edebf69cd60513d6c36d7a.pdf?productCode=C213357,120,0.0243,20,20,https://www.lcsc.com/product-detail/C213357.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.8V,2uA,6.46V~7.14V,-55℃~+150℃,15Ω,80Ω,±5%
C42380728,BZX84C9V1,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/8f79930bef9e6b09f23480f582f412d9.pdf?productCode=C42380728,50,0.0136,50,50,https://www.lcsc.com/product-detail/C42380728.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,500nA@6V,8.5V~9.6V,-55℃~+125℃,40Ω,-,-
C42380727,BZX84C8V2,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/8f79930bef9e6b09f23480f582f412d9.pdf?productCode=C42380727,50,0.0136,50,50,https://www.lcsc.com/product-detail/C42380727.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.2V,700nA@5V,7.7V~8.7V,-55℃~+125℃,-,-,-
C42380726,BZX84C7V5,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/8f79930bef9e6b09f23480f582f412d9.pdf?productCode=C42380726,50,0.0136,50,50,https://www.lcsc.com/product-detail/C42380726.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,1uA@5V,7V~7.9V,-55℃~+125℃,30Ω,-,-
