LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C5342841,MMSZ5248B,XCH,https://datasheet.lcsc.com/datasheet/pdf/91dd2cd5efc2ed4c369870c4b4b86b94.pdf?productCode=C5342841,2200,0.0184,50,50,https://www.lcsc.com/product-detail/C5342841.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,-,100nA@14V,17.1V~18.9V,-,21Ω,600Ω,-
C513125,MMSZ5228B-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/9fcdbb98526725f0b0a14ceb5eec7814.pdf?productCode=C513125,2185,0.0867,5,5,https://www.lcsc.com/product-detail/C513125.html,SOD-123,Tape & Reel (TR),1 Independent,370mW,3.9V,10uA,3.71V~4.1V,-65℃~+150℃,23Ω,1.9kΩ,
C20602077,MMSZ5239B,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/a596e673ed031fbca286e64709e0e777.pdf?productCode=C20602077,2180,0.0182,20,20,https://www.lcsc.com/product-detail/C20602077.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,9.1V,3uA@7V,8.65V~9.56V,-55℃~+150℃,10Ω,600Ω,-
C2910108,MMSZ5253BS,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/f2d70d7d0aa0540a5373d968a7944db0.pdf?productCode=C2910108,2180,0.0305,20,20,https://www.lcsc.com/product-detail/C2910108.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,25V,100nA,23.75V~26.25V,-55℃~+150℃,35Ω,600Ω,-
C668979,MMSZ5248B-TP,MCC,https://datasheet.lcsc.com/datasheet/pdf/d7d21e6a7b8c6a8ebe1c3fdac5aa90bc.pdf?productCode=C668979,2180,0.0492,20,20,https://www.lcsc.com/product-detail/C668979.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,,-65℃~+150℃,21Ω,600Ω,
C46061852,MMSZ5244B,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/d669947b80aaff7d70018896e446b923.pdf?productCode=C46061852,2150,0.0213,50,50,https://www.lcsc.com/product-detail/C46061852.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,14V,100nA@10V,13.3V~14.7V,-55℃~+150℃,15Ω,600Ω,-
C7471760,MMSZ5235B,LGE,https://datasheet.lcsc.com/datasheet/pdf/37680a1d98caa48b26253c8bc1c665d2.pdf?productCode=C7471760,2150,0.0185,50,50,https://www.lcsc.com/product-detail/C7471760.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,6.8V,3uA@5V,6.46V~7.14V,-,5Ω,750Ω,-
C5253442,MMSZ5252B,MDD(Microdiode Semiconductor),https://datasheet.lcsc.com/datasheet/pdf/e6d005f5842b4aa494ac6dea9efc5341.pdf?productCode=C5253442,2150,0.0181,50,50,https://www.lcsc.com/product-detail/C5253442.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,24V,100nA@18V,22.8V~25.2V,-,33Ω,600Ω,±5%
C513072,SZMMSZ5227BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/a417117b178bdb08a63a89816e1c6d80.pdf?productCode=C513072,2120,0.1680,5,5,https://www.lcsc.com/product-detail/C513072.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3.6V,15uA,3.42V~3.78V,-55℃~+150℃,24Ω,1.7kΩ,-
C236189,MMSZ5225BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C236189,2120,0.0500,20,20,https://www.lcsc.com/product-detail/C236189.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3V,50uA@1V,2.85V~3.15V,-55℃~+150℃,29Ω,1.6kΩ,
C46472937,MMSZ5225BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/1f09d35ee23a93ebe62f566493aae0d4.pdf?productCode=C46472937,2100,0.0191,50,50,https://www.lcsc.com/product-detail/C46472937.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3V,50uA@1V,2.85V~3.15V,-55℃~+150℃,29Ω,1.6kΩ,-
C7529082,MMSZ5244C,amsem,https://datasheet.lcsc.com/datasheet/pdf/a38426411bb0e8cc583c7be987b707d2.pdf?productCode=C7529082,2100,0.0187,50,50,https://www.lcsc.com/product-detail/C7529082.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,14V,100nA@10V,13.72V~14.28V,-,15Ω,600Ω,-
C668974,MMSZ5232B-TP,MCC,https://datasheet.lcsc.com/datasheet/pdf/d7d21e6a7b8c6a8ebe1c3fdac5aa90bc.pdf?productCode=C668974,2080,0.0429,20,20,https://www.lcsc.com/product-detail/C668974.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.6V,5uA@3V,,-65℃~+150℃,11Ω,1.6kΩ,
C38656,MMSZ5250B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/58b652fc1b904f6b8e3559cdcdfa014a.pdf?productCode=C38656,2080,0.0299,20,20,https://www.lcsc.com/product-detail/C38656.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,20V,100nA@15V,19V~21V,-65℃~+150℃,25Ω,600Ω,-
C7471755,MMSZ5226B,LGE,https://datasheet.lcsc.com/datasheet/pdf/37680a1d98caa48b26253c8bc1c665d2.pdf?productCode=C7471755,2060,0.0185,20,20,https://www.lcsc.com/product-detail/C7471755.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3.3V,25uA,3.14V~3.47V,-,28Ω,1.6kΩ,-
C604812,SZMMSZ5248BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/e4ff90b4cb270a3121f2ad215782703f.pdf?productCode=C604812,2060,0.1309,5,5,https://www.lcsc.com/product-detail/C604812.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.1V~18.9V,-55℃~+150℃,21Ω,600Ω,±2%
C46472936,MMSZ5223BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/482e9bc9aa9fca69b724b30b77d5d3a9.pdf?productCode=C46472936,2050,0.0210,50,50,https://www.lcsc.com/product-detail/C46472936.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,2.7V,75uA@1V,2.57V~2.84V,-55℃~+150℃,30Ω,1.3kΩ,-
C41431804,MMSZ5254BS,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/9f5cc88328bee8ff8d5117619c08376a.pdf?productCode=C41431804,2050,0.0139,50,50,https://www.lcsc.com/product-detail/C41431804.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,27V,100nA,25.1V~28.9V,-55℃~+150℃,80Ω,300Ω,-
C5342837,MMSZ5232B,XCH,https://datasheet.lcsc.com/datasheet/pdf/91dd2cd5efc2ed4c369870c4b4b86b94.pdf?productCode=C5342837,2050,0.0166,50,50,https://www.lcsc.com/product-detail/C5342837.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,-,5uA@3V,5.32V~5.88V,-,11Ω,1.6kΩ,-
C5277982,MMSZ5242B,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/fc18b3cd94f63355c92e047229a62363.pdf?productCode=C5277982,2040,0.0213,20,20,https://www.lcsc.com/product-detail/C5277982.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,12V,1uA,11.4V~12.6V,-55℃~+150℃,30Ω,600Ω,-
C3028997,MMSZ5250B,DIOTEC,https://datasheet.lcsc.com/datasheet/pdf/8f09c62b1d4ab095c2c485eb2222fca9.pdf?productCode=C3028997,2030,0.0484,10,10,https://www.lcsc.com/product-detail/C3028997.html,SOD-123F,Tape & Reel (TR),1 Independent,500mW,20V,15uA,19V~21V,-50℃~+150℃,25Ω,-,-
C499773,MMSZ5248B,SMC,https://datasheet.lcsc.com/datasheet/pdf/1640b6cb554d17c1d5eed67ade59de26.pdf?productCode=C499773,2020,0.0374,20,20,https://www.lcsc.com/product-detail/C499773.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.1V~18.9V,-55℃~+150℃,21Ω,600Ω,-
C282311,MMSZ5226B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/abcde705c3a0526b8304236187982df8.pdf?productCode=C282311,2020,0.0368,20,20,https://www.lcsc.com/product-detail/C282311.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3.3V,25uA@1V,3.14V~3.47V,-55℃~+150℃,28Ω,1.6kΩ,-
C268595,MMSZ5235A,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/7ba89756b72eac8af1ebe78ecd921af1.pdf?productCode=C268595,2020,0.0309,20,20,https://www.lcsc.com/product-detail/C268595.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,6.8V,3uA@5V,6.66V~6.94V,-50℃~+150℃,5Ω,750Ω,-
C2131,MMSZ5250BS,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/a85e83765fa7432ca96ef44bcfd0504f.pdf?productCode=C2131,2020,0.0308,20,20,https://www.lcsc.com/product-detail/C2131.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,20V,100nA,19V~21V,-65℃~+150℃,25Ω,600Ω,-
