LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C51315468,MMSZ5250BS,CBI,https://datasheet.lcsc.com/datasheet/pdf/1f2a7f8025e304741405258a8e0f2fdc.pdf?productCode=C51315468,2800,0.0183,50,50,https://www.lcsc.com/product-detail/C51315468.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,20V,100nA@15V,19V~21V,-55℃~+150℃,25Ω,600Ω,-
C41366916,MMSZ5232B,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/add89d850999e4c7de5cab199bf67a32.pdf?productCode=C41366916,2800,0.0164,50,50,https://www.lcsc.com/product-detail/C41366916.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.6V,5uA,5.32V~5.88V,-55℃~+125℃,11Ω,1.6kΩ,±5%
C24833830,MMSZ5232B_R1_00301,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/d3411ad1048cc7608c4bbd745d70a6f3.pdf?productCode=C24833830,2800,0.0269,20,20,https://www.lcsc.com/product-detail/C24833830.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.6V,5uA@3V,5.32V~5.88V,-55℃~+150℃,11Ω,1.6kΩ,-
C21714197,MMSZ5231B,CBI,https://datasheet.lcsc.com/datasheet/pdf/2d453a5dec83df3dbf2baadb81c006a2.pdf?productCode=C21714197,2800,0.0148,50,50,https://www.lcsc.com/product-detail/C21714197.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,5.1V,5uA@2V,4.85V~5.36V,-65℃~+150℃,17Ω,1.6kΩ,-
C7529088,MMSZ5252B,amsem,https://datasheet.lcsc.com/datasheet/pdf/0b3c54ec57cf14fee0a9b6daaa7267ca.pdf?productCode=C7529088,2800,0.0155,50,50,https://www.lcsc.com/product-detail/C7529088.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,24V,100nA,22.8V~25.2V,-,33Ω,600Ω,-
C282315,MMSZ5243B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/d8a658b0074844b268b0cce0907a7ed7.pdf?productCode=C282315,2800,0.0317,20,20,https://www.lcsc.com/product-detail/C282315.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,13V,500nA@9.9V,12.35V~13.65V,-55℃~+150℃,13Ω,600Ω,-
C3028998,MMSZ5260B,DIOTEC,https://datasheet.lcsc.com/datasheet/pdf/28aff7bb9d4995d879f0ae17d82171db.pdf?productCode=C3028998,2780,0.0479,10,10,https://www.lcsc.com/product-detail/C3028998.html,SOD-123F,Tape & Reel (TR),1 Independent,500mW,43V,100nA@33V,40.8V~45.2V,-50℃~+150℃,93Ω,-,-
C263330,MMSZ5265B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/af5a3d6372435f8c07f2d962e7645f82.pdf?productCode=C263330,2780,0.0325,20,20,https://www.lcsc.com/product-detail/C263330.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,62V,100nA@47V,58.9V~65.1V,-50℃~+150℃,185Ω,1.5kΩ,
C19988405,MMSZ5231BHE3-TP,MCC,https://datasheet.lcsc.com/datasheet/pdf/4a7b20bdda4cd5262823179f46178ced.pdf?productCode=C19988405,2770,0.0512,10,10,https://www.lcsc.com/product-detail/C19988405.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.1V,5uA@2V,-,-55℃~+150℃,17Ω,1.6kΩ,±5%
C50325475,MMSZ5248BS,Huixin,https://datasheet.lcsc.com/datasheet/pdf/9dca6755af656b3cf5b6dd6d1b8dbcbf.pdf?productCode=C50325475,2760,0.0383,20,20,https://www.lcsc.com/product-detail/C50325475.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,18V,100nA,17.1V~18.9V,-55℃~+150℃,21Ω,600Ω,-
C2940153,MMSZ5239B,LGE,https://datasheet.lcsc.com/datasheet/pdf/6b57e24f6d27c1e26d1a67ae974501ad.pdf?productCode=C2940153,2760,0.0207,20,20,https://www.lcsc.com/product-detail/C2940153.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,9.1V,3uA@7V,8.65V~9.56V,-,10Ω,600Ω,-
C268609,MMSZ5244A,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/a450a7cbb7d3fe2daf71882587ff80ec.pdf?productCode=C268609,2760,0.0449,20,20,https://www.lcsc.com/product-detail/C268609.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,14V,500nA,13.72V~14.28V,-50℃~+150℃,15Ω,600Ω,-
C51315460,MMSZ5227BS,CBI,https://datasheet.lcsc.com/datasheet/pdf/1f2a7f8025e304741405258a8e0f2fdc.pdf?productCode=C51315460,2750,0.0149,50,50,https://www.lcsc.com/product-detail/C51315460.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,3.6V,15uA@1V,3.42V~3.78V,-55℃~+150℃,24Ω,1.7kΩ,-
C46061851,MMSZ5243B,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/d669947b80aaff7d70018896e446b923.pdf?productCode=C46061851,2750,0.0213,50,50,https://www.lcsc.com/product-detail/C46061851.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,13V,500nA@9.9V,12.35V~13.65V,-55℃~+150℃,13Ω,600Ω,-
C42436821,MMSZ5248BT1G-CN,ChipNobo,https://datasheet.lcsc.com/datasheet/pdf/45b95b51a9dfb212c521029135b83fe5.pdf?productCode=C42436821,2750,0.0240,50,50,https://www.lcsc.com/product-detail/C42436821.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.1V~18.9V,-,21Ω,600Ω,±5%
C21714207,MMSZ5244B,CBI,https://datasheet.lcsc.com/datasheet/pdf/2d453a5dec83df3dbf2baadb81c006a2.pdf?productCode=C21714207,2750,0.0152,50,50,https://www.lcsc.com/product-detail/C21714207.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,14V,100nA,13.3V~14.7V,-65℃~+150℃,15Ω,-,-
C2903815,MMSZ5231B,LGE,https://datasheet.lcsc.com/datasheet/pdf/6b57e24f6d27c1e26d1a67ae974501ad.pdf?productCode=C2903815,2750,0.0202,50,50,https://www.lcsc.com/product-detail/C2903815.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.1V,5uA@2V,4.85V~5.36V,-,17Ω,1.6kΩ,-
C51883341,MMSZ5243B,Huixin,https://datasheet.lcsc.com/datasheet/pdf/e73c4b2a6d7522a91b4f34481dc426a0.pdf?productCode=C51883341,2740,0.0407,20,20,https://www.lcsc.com/product-detail/C51883341.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,13V,500nA@9.9V,12.35V~13.65V,-65℃~+150℃,13Ω,600Ω,-
C5277976,MMSZ5231BS,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/714c2e8215b8a97358cd4ef8f12c7ed9.pdf?productCode=C5277976,2740,0.0270,20,20,https://www.lcsc.com/product-detail/C5277976.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,5.1V,5uA@2V,4.85V~5.36V,-65℃~+150℃,17Ω,1.6kΩ,-
C236089,MMSZ5247BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/a417117b178bdb08a63a89816e1c6d80.pdf?productCode=C236089,2740,0.0564,10,10,https://www.lcsc.com/product-detail/C236089.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,17V,100nA@13V,16.15V~17.35V,-55℃~+150℃,19Ω,600Ω,-
C5277977,MMSZ5232BS,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/714c2e8215b8a97358cd4ef8f12c7ed9.pdf?productCode=C5277977,2720,0.0340,20,20,https://www.lcsc.com/product-detail/C5277977.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,5.6V,5uA@3V,5.32V~5.88V,-55℃~+150℃,11Ω,1.6kΩ,-
C2902543,MMSZ5255A_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/50a30ca96d8679e651a406ab51950d45.pdf?productCode=C2902543,2720,0.0466,20,20,https://www.lcsc.com/product-detail/C2902543.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,28V,100nA@21V,27.44V~28.56V,-50℃~+150℃,44Ω,600Ω,-
C268614,MMSZ5248A_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/ae4a8693c52996efb66f4fb3300bd505.pdf?productCode=C268614,2720,0.0398,20,20,https://www.lcsc.com/product-detail/C268614.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.64V~18.36V,-50℃~+150℃,21Ω,600Ω,-
C5358875,MMSZ5260C-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/cb99a789ebe2ab34cef3d507360f89eb.pdf?productCode=C5358875,2715,0.0838,5,5,https://www.lcsc.com/product-detail/C5358875.html,SOD-123,Tape & Reel (TR),1 Independent,300mW,43V,100nA@33V,-,-55℃~+150℃,93Ω,900Ω,±2%
C5197492,MMSZ5257BQ-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/9fcdbb98526725f0b0a14ceb5eec7814.pdf?productCode=C5197492,2710,0.0497,10,10,https://www.lcsc.com/product-detail/C5197492.html,SOD-123,Tape & Reel (TR),1 Independent,370mW,33V,100nA@25V,31.35V~34.65V,-65℃~+150℃,58Ω,700Ω,
