LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C185416,RC0402FR-0741K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185416,9000,0.0017,100,100,https://www.lcsc.com/product-detail/C185416.html,0402,Tape & Reel (TR),Thick Film Resistor,41.2kΩ,±1%,50V,62.5mW,±100ppm/℃
C163485,RC0402FR-071K02L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163485,9000,0.0045,100,100,https://www.lcsc.com/product-detail/C163485.html,0402,Tape & Reel (TR),Thick Film Resistor,1.02kΩ,±1%,50V,62.5mW,±100ppm/℃
C477644,RC0402FR-072K32L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477644,8900,0.0038,100,100,https://www.lcsc.com/product-detail/C477644.html,0402,Tape & Reel (TR),Thick Film Resistor,2.32kΩ,±1%,50V,62.5mW,±100ppm/℃
C327243,RC0402FR-073M9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327243,8900,0.0035,100,100,https://www.lcsc.com/product-detail/C327243.html,0402,Tape & Reel (TR),Thick Film Resistor,3.9MΩ,±1%,50V,62.5mW,±100ppm/℃
C227261,AC0402FR-078K66L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227261,8900,0.0019,100,100,https://www.lcsc.com/product-detail/C227261.html,0402,Tape & Reel (TR),Thick Film Resistor,8.66kΩ,±1%,50V,62.5mW,±100ppm/℃
C227155,AC0402FR-075K36L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227155,8900,0.0019,100,100,https://www.lcsc.com/product-detail/C227155.html,0402,Tape & Reel (TR),Thick Film Resistor,5.36kΩ,±1%,50V,62.5mW,±100ppm/℃
C226863,AC0402FR-071K91L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226863,8900,0.0032,100,100,https://www.lcsc.com/product-detail/C226863.html,0402,Tape & Reel (TR),Thick Film Resistor,1.91kΩ,±1%,50V,62.5mW,±100ppm/℃
C226741,AC0402FR-07102RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226741,8900,0.0019,100,100,https://www.lcsc.com/product-detail/C226741.html,0402,Tape & Reel (TR),Thick Film Resistor,102Ω,±1%,50V,62.5mW,±100ppm/℃
C171695,RC0402FR-0710K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C171695,8900,0.0014,100,100,https://www.lcsc.com/product-detail/C171695.html,0402,Tape & Reel (TR),Thick Film Resistor,10.5kΩ,±1%,50V,62.5mW,±100ppm/℃
C163488,RC0402FR-0716K9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163488,8900,0.0014,100,100,https://www.lcsc.com/product-detail/C163488.html,0402,Tape & Reel (TR),Thick Film Resistor,16.9kΩ,±1%,50V,62.5mW,±100ppm/℃
C850721,AC0402FR-7W100KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C850721,8800,0.0045,100,100,https://www.lcsc.com/product-detail/C850721.html,0402,Tape & Reel (TR),Thick Film Resistor,100kΩ,±1%,75V,125mW,±100ppm/℃
C477792,RC0402FR-07715KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477792,8800,0.0046,100,100,https://www.lcsc.com/product-detail/C477792.html,0402,Tape & Reel (TR),Thick Film Resistor,715kΩ,±1%,50V,62.5mW,±100ppm/℃
C477742,RC0402FR-07475KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477742,8800,0.0053,100,100,https://www.lcsc.com/product-detail/C477742.html,0402,Tape & Reel (TR),Thick Film Resistor,475kΩ,±1%,50V,62.5mW,±100ppm/℃
C477613,RC0402FR-07143RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477613,8800,0.0014,100,100,https://www.lcsc.com/product-detail/C477613.html,0402,Tape & Reel (TR),Thick Film Resistor,143Ω,±1%,50V,62.5mW,±100ppm/℃
C227040,AC0402FR-073K57L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227040,8800,0.0021,100,100,https://www.lcsc.com/product-detail/C227040.html,0402,Tape & Reel (TR),Thick Film Resistor,3.57kΩ,±1%,50V,62.5mW,±100ppm/℃
C226850,AC0402FR-071K3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226850,8800,0.0019,100,100,https://www.lcsc.com/product-detail/C226850.html,0402,Tape & Reel (TR),Thick Film Resistor,1.3kΩ,±1%,50V,62.5mW,±100ppm/℃
C2098264,AF0402FR-0712K7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2098264,8700,0.0047,100,100,https://www.lcsc.com/product-detail/C2098264.html,0402,Tape & Reel (TR),Thick Film Resistor,12.7kΩ,±1%,50V,62.5mW,±100ppm/℃
C227747,AC0603FR-07270RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227747,8700,0.0062,100,100,https://www.lcsc.com/product-detail/C227747.html,0603,Tape & Reel (TR),Thick Film Resistor,270Ω,±1%,75V,100mW,±100ppm/℃
