LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C228312,AC0805FR-0714R3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228312,600,0.0078,100,100,https://www.lcsc.com/product-detail/C228312.html,0805,Tape & Reel (TR),Thick Film Resistor,14.3Ω,±1%,150V,125mW,±100ppm/℃
C228295,AC0805FR-07137KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228295,600,0.0061,100,100,https://www.lcsc.com/product-detail/C228295.html,0805,Tape & Reel (TR),Thick Film Resistor,137kΩ,±1%,150V,125mW,±100ppm/℃
C228267,AC0805FR-07118RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228267,600,0.0045,100,100,https://www.lcsc.com/product-detail/C228267.html,0805,Tape & Reel (TR),Thick Film Resistor,118Ω,±1%,150V,125mW,±100ppm/℃
C227949,AC0603FR-0751R1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227949,600,0.0022,100,100,https://www.lcsc.com/product-detail/C227949.html,0603,Tape & Reel (TR),Thick Film Resistor,51.1Ω,±1%,75V,100mW,±100ppm/℃
C227274,AC0402FR-07931KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227274,600,0.0011,100,100,https://www.lcsc.com/product-detail/C227274.html,0402,Tape & Reel (TR),Thick Film Resistor,931kΩ,±1%,50V,62.5mW,±100ppm/℃
C226980,AC0402FR-07309KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226980,600,0.0019,100,100,https://www.lcsc.com/product-detail/C226980.html,0402,Tape & Reel (TR),Thick Film Resistor,309kΩ,±1%,50V,62.5mW,±100ppm/℃
C226858,AC0402FR-071K69L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226858,600,0.0015,100,100,https://www.lcsc.com/product-detail/C226858.html,0402,Tape & Reel (TR),Thick Film Resistor,1.69kΩ,±1%,50V,62.5mW,±100ppm/℃
C226837,AC0402FR-0719R6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226837,600,0.0035,100,100,https://www.lcsc.com/product-detail/C226837.html,0402,Tape & Reel (TR),Thick Film Resistor,19.6Ω,±1%,50V,62.5mW,±100ppm/℃
C185430,RC0402FR-072K74L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185430,600,0.0035,100,100,https://www.lcsc.com/product-detail/C185430.html,0402,Tape & Reel (TR),Thick Film Resistor,2.74kΩ,±1%,50V,62.5mW,±100ppm/℃
C144564,AC0805FR-07330RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144564,600,0.0061,100,100,https://www.lcsc.com/product-detail/C144564.html,0805,Tape & Reel (TR),Thick Film Resistor,330Ω,±1%,150V,125mW,±100ppm/℃
C137683,RC0603FR-07787RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137683,600,0.0052,100,100,https://www.lcsc.com/product-detail/C137683.html,0603,Tape & Reel (TR),Thick Film Resistor,787Ω,±1%,75V,100mW,±100ppm/℃
C137543,RC0805FR-07340KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137543,600,0.0051,100,100,https://www.lcsc.com/product-detail/C137543.html,0805,Tape & Reel (TR),Thick Film Resistor,340kΩ,±1%,150V,125mW,±100ppm/℃
C20142014,AC0603FR-7W150RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C20142014,580,0.0142,20,20,https://www.lcsc.com/product-detail/C20142014.html,0603,Tape & Reel (TR),Thick Film Resistor,150Ω,±1%,,200mW,±100ppm/℃
C192907,AF0805FR-071KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C192907,580,0.0300,20,20,https://www.lcsc.com/product-detail/C192907.html,0805,Tape & Reel (TR),Thick Film Resistor,1kΩ,±1%,150V,125mW,±100ppm/℃
C859137,RC0805FR-7W330RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C859137,550,0.0060,50,50,https://www.lcsc.com/product-detail/C859137.html,0805,Tape & Reel (TR),Thick Film Resistor,330Ω,±1%,,250mW,±100ppm/℃
C20161682,RC0603FR-07120RP,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/da845270410dc62346904be643baab6b.pdf?productCode=C20161682,520,0.0224,20,20,https://www.lcsc.com/product-detail/C20161682.html,0603,Tape & Reel (TR),Thick Film Resistor,120Ω,±1%,,100mW,±100ppm/℃
C20142771,AC0805FR-7W1K8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C20142771,500,0.0056,100,100,https://www.lcsc.com/product-detail/C20142771.html,0805,Tape & Reel (TR),Thick Film Resistor,1.8kΩ,±1%,,250mW,±100ppm/℃
