"LCSC Part#","MPN","Manufacturer","Availability","Minimum","Multiples","Product Detail","Package","Packaging","Number of Lines","Impedance @ Frequency","Tolerance","DC Resistance(DCR)","Current Rating","Operating Temperature"
"C710510","BLM21PG300SZ1D","muRata","3140","20","20","https://www.lcsc.com/product-detail/C710510.html","0805","Tape & Reel (TR)","1","30Ω@100MHz","±25%","14mΩ","4A","-55℃~+125℃"
"C710511","BLM21RK221SN1D","muRata","1335","5","5","https://www.lcsc.com/product-detail/C710511.html","0805","Tape & Reel (TR)","1","220Ω@100MHz","±25%","200mΩ","200mA","-55℃~+125℃"
"C711569","BLM18PG221SH1D","muRata","51160","20","20","https://www.lcsc.com/product-detail/C711569.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","100mΩ","1.4A","-55℃~+125℃"
"C711570","BLM21BB331SN1D","muRata","3150","10","10","https://www.lcsc.com/product-detail/C711570.html","0805","Tape & Reel (TR)","1","330Ω@100MHz","±25%","330mΩ","400mA","-55℃~+125℃"
"C723884","BLM15HG601SZ1D","muRata","5780","20","20","https://www.lcsc.com/product-detail/C723884.html","0402","Tape & Reel (TR)","1","600Ω@100MHz","±25%","700mΩ","300mA","-55℃~+125℃"
"C780182","MH2029-600Y","BOURNS","2480","5","5","https://www.lcsc.com/product-detail/C780182.html","0805","Tape & Reel (TR)","1","60Ω@100MHz","±25%","20mΩ","5A","-55℃~+125℃"
"C780186","MH1608-601Y","BOURNS","18420","20","20","https://www.lcsc.com/product-detail/C780186.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±25%","200mΩ","1A","-55℃~+125℃"
"C780187","MH1608-221Y","BOURNS","6160","10","10","https://www.lcsc.com/product-detail/C780187.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","100mΩ","2A","-55℃~+125℃"
"C783274","BLM15HD102SZ1D","muRata","2150","50","50","https://www.lcsc.com/product-detail/C783274.html","0402","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","1.25Ω","250mA","-55℃~+125℃"
"C840592","MH2029-601Y","BOURNS","10580","10","10","https://www.lcsc.com/product-detail/C840592.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","200mΩ","1A","-55℃~+125℃"
"C840593","MH2029-300Y","BOURNS","9960","10","10","https://www.lcsc.com/product-detail/C840593.html","0805","Tape & Reel (TR)","1","30Ω@100MHz","±25%","3mΩ","3A","-55℃~+125℃"
"C845115","ILBB0805ER601V","VISHAY","4455","5","5","https://www.lcsc.com/product-detail/C845115.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","60mΩ","600mA","-55℃~+125℃"
"C845116","ILHB0603ER121V","VISHAY","6580","10","10","https://www.lcsc.com/product-detail/C845116.html","0603","Tape & Reel (TR)","1","120Ω@100MHz","±25%","100mΩ","2A","-55℃~+125℃"
"C845117","ILHB0805ER600V","VISHAY","545","5","5","https://www.lcsc.com/product-detail/C845117.html","0805","Tape & Reel (TR)","1","60Ω@100MHz","±25%","90mΩ","2A","-55℃~+125℃"
"C845118","ILHB0805ER601V","VISHAY","41880","10","10","https://www.lcsc.com/product-detail/C845118.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","100mΩ","2A","-55℃~+125℃"
"C880687","MPZ1005F470ETD25","TDK","9060","10","10","https://www.lcsc.com/product-detail/C880687.html","0402","Tape & Reel (TR)","1","47Ω@100MHz","±25%","450mΩ","450mA","-55℃~+125℃"
"C882614","BLM21SP111SN1D","muRata","3435","5","5","https://www.lcsc.com/product-detail/C882614.html","0805","Tape & Reel (TR)","1","110Ω@100MHz","±25%","13mΩ","5A","-55℃~+125℃"
"C882954","BLM18EG121SN1D","muRata","25820","20","20","https://www.lcsc.com/product-detail/C882954.html","0603","Tape & Reel (TR)","1","120Ω@100MHz","±25%","40mΩ","2A","-55℃~+125℃"
"C882959","BLM15AG102SN1D11","muRata","600","100","100","https://www.lcsc.com/product-detail/C882959.html","0402","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","650mΩ","300mA","-55℃~+125℃"
"C882960","BLM15PD300SZ1D","muRata","4250","50","50","https://www.lcsc.com/product-detail/C882960.html","0402","Tape & Reel (TR)","1","30Ω@100MHz","±25%","35mΩ","2.2A","-55℃~+125℃"
"C882961","BLM15AX121SN1D11","muRata","7250","50","50","https://www.lcsc.com/product-detail/C882961.html","0402","Tape & Reel (TR)","","120Ω@100MHz","±25%","130mΩ","700mA","-55℃~+125℃"
"C882963","BLM15BB121SH1D","muRata","7550","50","50","https://www.lcsc.com/product-detail/C882963.html","0402","Tape & Reel (TR)","1","120Ω@100MHz","±25%","550mΩ","300mA","-55℃~+125℃"
"C882965","BLM15PX601SN1D11","muRata","1050","50","50","https://www.lcsc.com/product-detail/C882965.html","0402","Tape & Reel (TR)","","600Ω@100MHz","±25%","230mΩ","","-55℃~+125℃"
"C882970","BLM15PX330SN1D11","muRata","1650","50","50","https://www.lcsc.com/product-detail/C882970.html","0402","Tape & Reel (TR)","1","33Ω@100MHz","±25%","22mΩ","3A",""
"C882971","BLM15KD121SN1D11","muRata","2850","50","50","https://www.lcsc.com/product-detail/C882971.html","0402","Tape & Reel (TR)","-","120Ω@100MHz","±25%","70mΩ","1.5A","-55℃~+125℃"
"C882978","BLM18HE601SH1D","muRata","3810","10","10","https://www.lcsc.com/product-detail/C882978.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±25%","250mΩ","800mA","-55℃~+125℃"
"C883597","BLM18KG102SH1D","muRata","32300","20","20","https://www.lcsc.com/product-detail/C883597.html","0603","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","200mΩ","1A","-55℃~+125℃"
"C907937","BLM18EG331TH1D","muRata","1860","10","10","https://www.lcsc.com/product-detail/C907937.html","0603","Tape & Reel (TR)","1","330Ω@100MHz","±25%","210mΩ","500mA","-55℃~+125℃"
"C907941","BLM18BD152SH1D","muRata","750","50","50","https://www.lcsc.com/product-detail/C907941.html","0603","Tape & Reel (TR)","1","1.5kΩ@100MHz","±25%","1.2Ω","150mA","-55℃~+125℃"
"C913240","MH2029-100Y","BOURNS","3930","5","5","https://www.lcsc.com/product-detail/C913240.html","0805","Tape & Reel (TR)","-","10Ω@100MHz","±25%","10mΩ","6A","-55℃~+125℃"
"C913447","BLM18SG260TZ1D","muRata","7540","10","10","https://www.lcsc.com/product-detail/C913447.html","0603","Tape & Reel (TR)","1","26Ω@100MHz","±25%","7mΩ","6A","-55℃~+125℃"
"C913680","BLM18BA470SH1D","muRata","4000","20","20","https://www.lcsc.com/product-detail/C913680.html","0603","Tape & Reel (TR)","1","47Ω@100MHz","±25%","550mΩ","300mA","-55℃~+125℃"
"C1235311","BLM18BD421SH1D","muRata","3800","50","50","https://www.lcsc.com/product-detail/C1235311.html","0603","Tape & Reel (TR)","1","420Ω@100MHz","±25%","550mΩ","250mA","-55℃~+125℃"
"C1235320","BLM18BB220SH1D","muRata","240","20","20","https://www.lcsc.com/product-detail/C1235320.html","0603","Tape & Reel (TR)","1","22Ω@100MHz","±25%","200mΩ","700mA","-55℃~+125℃"
"C1235333","BLM21BD121SH1D","muRata","2070","10","10","https://www.lcsc.com/product-detail/C1235333.html","0805","Tape & Reel (TR)","1","120Ω@100MHz","±25%","250mΩ","350mA","-55℃~+125℃"
"C1512132","BLM18SP102SH1D","muRata","8160","5","5","https://www.lcsc.com/product-detail/C1512132.html","0603","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","185mΩ","1.2A","-55℃~+125℃"
"C1512133","BLM18SP601SH1D","muRata","4150","5","5","https://www.lcsc.com/product-detail/C1512133.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±25%","140mΩ","1.5A","-55℃~+125℃"
"C1513036","MDF1005GAD102ATD25","TDK","2155","5","5","https://www.lcsc.com/product-detail/C1513036.html","0402","Tape & Reel (TR)","1","1kΩ@900MHz","±25%","690mΩ","550mA","-55℃~+125℃"
"C1533840","MH2029-101Y","BOURNS","2890","5","5","https://www.lcsc.com/product-detail/C1533840.html","0805","Tape & Reel (TR)","1","100Ω@100MHz","±25%","100mΩ","2A","-55℃~+125℃"
"C1533843","ILBB0603ER300V","VISHAY","3120","20","20","https://www.lcsc.com/product-detail/C1533843.html","0603","Tape & Reel (TR)","1","30Ω@100MHz","±25%","800mΩ","150mA","-55℃~+125℃"
"C1533863","BLM18BD222BH1D","muRata","3780","20","20","https://www.lcsc.com/product-detail/C1533863.html","0603","Tape & Reel (TR)","1","2.2kΩ@100MHz","±25%","1.5Ω","150mA","-55℃~+150℃"
"C1533880","BLM15HB221SH1D","muRata","2500","20","20","https://www.lcsc.com/product-detail/C1533880.html","0402","Tape & Reel (TR)","1","220Ω@100MHz","±25%","1Ω","250mA","-55℃~+125℃"
"C1533884","MMZ1005S121HT000","TDK","250","50","50","https://www.lcsc.com/product-detail/C1533884.html","0402","Tape & Reel (TR)","1","120Ω@100MHz","±25%","130mΩ","700mA","-55℃~+125℃"
"C1533898","NFZ15SG152SN10D","muRata","4860","10","10","https://www.lcsc.com/product-detail/C1533898.html","0402","Tape & Reel (TR)","1","1.5kΩ@900MHz","-","800mΩ","400mA","-40℃~+85℃"
"C1533901","BLM18DN221SZ1D","muRata","2020","5","5","https://www.lcsc.com/product-detail/C1533901.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","210mΩ","1A","-55℃~+125℃"
"C1533913","BLM18DN601SN1D","muRata","440","5","5","https://www.lcsc.com/product-detail/C1533913.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±25%","435mΩ","700mA","-55℃~+125℃"
"C1533916","BLM21SP331SN1D","muRata","525","5","5","https://www.lcsc.com/product-detail/C1533916.html","0805","Tape & Reel (TR)","1","330Ω@100MHz","±25%","40mΩ","2.8A","-55℃~+125℃"
"C1533918","BLM21SP181SH1D","muRata","625","5","5","https://www.lcsc.com/product-detail/C1533918.html","0805","Tape & Reel (TR)","1","180Ω@100MHz","±25%","20mΩ","4A","-55℃~+125℃"
"C1533919","BLM21SP102SN1D","muRata","995","5","5","https://www.lcsc.com/product-detail/C1533919.html","0805","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","120mΩ","1.6A","-55℃~+125℃"
"C1533922","BLM21SP181BH1D","muRata","5895","5","5","https://www.lcsc.com/product-detail/C1533922.html","0805","Tape & Reel (TR)","1","180Ω@100MHz","±25%","20mΩ","4A","-55℃~+150℃"
"C1533970","MZ2029-601T","BOURNS","3260","5","5","https://www.lcsc.com/product-detail/C1533970.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","400mΩ","200mA","-55℃~+125℃"
"C1533986","ILBB0603ER400V","VISHAY","605","5","5","https://www.lcsc.com/product-detail/C1533986.html","0603","Tape & Reel (TR)","1","40Ω@100MHz","±25%","800mΩ","150mA","-55℃~+125℃"
"C1534017","MH2029-401Y","BOURNS","3840","10","10","https://www.lcsc.com/product-detail/C1534017.html","0805","Tape & Reel (TR)","1","400Ω@100MHz","±25%","100mΩ","2A","-55℃~+125℃"
"C1870222","MPZ1005S221HT000","TDK","8020","10","10","https://www.lcsc.com/product-detail/C1870222.html","0402","Tape & Reel (TR)","1","220Ω@100MHz","±25%","95mΩ","1.5A","-55℃~+125℃"
"C2162867","MAF1608GAD121LTAH0","TDK","4670","5","5","https://www.lcsc.com/product-detail/C2162867.html","0603","Tape & Reel (TR)","1","20Ω@100MHz","±25%","27mΩ","3.2A","-55℃~+125℃"
"C2650949","MH1608-121Y","BOURNS","16360","10","10","https://www.lcsc.com/product-detail/C2650949.html","0603","Tape & Reel (TR)","1","120Ω@100MHz","±25%","100mΩ","2A","-55℃~+125℃"
"C2661450","PE-0805PFB600ST","PULSE","3070","10","10","https://www.lcsc.com/product-detail/C2661450.html","0805","Tape & Reel (TR)","1","60Ω@100MHz","±25%","25mΩ","3A","-40℃~+105℃"
"C2661459","PE-0603FB601ST","PULSE","7700","10","10","https://www.lcsc.com/product-detail/C2661459.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±25%","380mΩ","500mA","-40℃~+105℃"
"C2661467","MMZ1608S121ATD25","TDK","400","50","50","https://www.lcsc.com/product-detail/C2661467.html","0603","Tape & Reel (TR)","1","120Ω@100MHz","±25%","150mΩ","500mA","-55℃~+125℃"
"C2661472","PE-0603PFB121ST","PULSE","7870","10","10","https://www.lcsc.com/product-detail/C2661472.html","0603","Tape & Reel (TR)","1","120Ω@100MHz","±25%","50mΩ","2A","-40℃~+125℃"
"C2661475","BLM18AG471SH1D","muRata","6240","20","20","https://www.lcsc.com/product-detail/C2661475.html","0603","Tape & Reel (TR)","1","470Ω@100MHz","±25%","350mΩ","550mA","-55℃~+125℃"
"C2661478","BLM18KG471SZ1D","muRata","7850","50","50","https://www.lcsc.com/product-detail/C2661478.html","0603","Tape & Reel (TR)","1","470Ω@100MHz","±25%","130mΩ","1.5A","-55℃~+125℃"
"C2661522","KMZ1608AHR252BTD25","TDK","5190","10","10","https://www.lcsc.com/product-detail/C2661522.html","0603","Tape & Reel (TR)","1","2.5kΩ@100MHz","±25%","800mΩ","200mA","-55℃~+150℃"
"C2661532","MPZ1005S121ETD25","TDK","1620","20","20","https://www.lcsc.com/product-detail/C2661532.html","0402","Tape & Reel (TR)","1","120Ω@100MHz","±25%","95mΩ","1.5A","-55℃~+125℃"
"C2661536","BLM18BB221SH1D","muRata","3720","20","20","https://www.lcsc.com/product-detail/C2661536.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","450mΩ","450mA","-55℃~+125℃"
"C2661547","MMZ1608Q102BTD25","TDK","530","10","10","https://www.lcsc.com/product-detail/C2661547.html","0603","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","1Ω","200mA","-55℃~+125℃"
"C2661555","MMZ1608Y121BTD25","TDK","1180","10","10","https://www.lcsc.com/product-detail/C2661555.html","0603","Tape & Reel (TR)","1","120Ω@100MHz","±25%","200mΩ","500mA","-55℃~+125℃"
"C2661556","MMZ1005A222ETD25","TDK","15600","20","20","https://www.lcsc.com/product-detail/C2661556.html","0402","Tape & Reel (TR)","1","2.2kΩ@100MHz","±25%","2.2Ω","150mA","-55℃~+125℃"
"C2661564","MMZ1608D121BTD25","TDK","3520","20","20","https://www.lcsc.com/product-detail/C2661564.html","0603","Tape & Reel (TR)","1","120Ω@100MHz","±25%","300mΩ","400mA","-55℃~+125℃"
"C2661569","BLM21SP102SZ1D","muRata","4350","5","5","https://www.lcsc.com/product-detail/C2661569.html","0805","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","120mΩ","1.6A","-55℃~+125℃"
"C2661571","MAF1608GAD601CT000","TDK","15120","5","5","https://www.lcsc.com/product-detail/C2661571.html","0603","Tape & Reel (TR)","1","120Ω@100MHz","±25%","150mΩ","1A","-55℃~+125℃"
"C2661573","MAF1608GAD471LTAH0","TDK","3120","10","10","https://www.lcsc.com/product-detail/C2661573.html","0603","Tape & Reel (TR)","1","60Ω@100MHz","±25%","75mΩ","1.6A","-"
"C2661578","BLM18BB100SH1D","muRata","2920","20","20","https://www.lcsc.com/product-detail/C2661578.html","0603","Tape & Reel (TR)","1","10Ω@100MHz","±25%","100mΩ","700mA","-55℃~+125℃"
"C2661601","BLM18DN381SN1D","muRata","475","5","5","https://www.lcsc.com/product-detail/C2661601.html","0603","Tape & Reel (TR)","1","380Ω@100MHz","±25%","325mΩ","850mA","-55℃~+125℃"
"C2661621","ILBB0603ER601V","VISHAY","4000","10","10","https://www.lcsc.com/product-detail/C2661621.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±25%","450mΩ","100mA","-55℃~+125℃"
"C2661637","MH1608-471Y","BOURNS","900","10","10","https://www.lcsc.com/product-detail/C2661637.html","0603","Tape & Reel (TR)","1","470Ω@100MHz","±25%","200mΩ","1A","-55℃~+125℃"
"C2661638","MMZ1608B121CTDH5","TDK","3380","20","20","https://www.lcsc.com/product-detail/C2661638.html","0603","Tape & Reel (TR)","1","120Ω@100MHz","±25%","150mΩ","600mA",""
"C2661642","BLM18KG101JH1D","muRata","3590","10","10","https://www.lcsc.com/product-detail/C2661642.html","0603","Tape & Reel (TR)","1","100Ω@100MHz","±25%","30mΩ","1.9A","-55℃~+150℃"
"C2661649","MMZ1608D100CTDH5","TDK","1216","1","1","https://www.lcsc.com/product-detail/C2661649.html","0603","Tape & Reel (TR)","1","10Ω@100MHz","±25%","100mΩ","500mA","-55℃~+125℃"
"C2661668","BLM18BD222SH1D","muRata","7940","20","20","https://www.lcsc.com/product-detail/C2661668.html","0603","Tape & Reel (TR)","1","2.2kΩ@100MHz","±25%","1.5Ω","150mA","-55℃~+125℃"
"C2661673","BLM15PX330SZ1D","muRata","1680","5","5","https://www.lcsc.com/product-detail/C2661673.html","0402","Tape & Reel (TR)","1","33Ω@100MHz","±25%","22mΩ","3A","-55℃~+125℃"
"C2661695","BLM18DN221SH1D","muRata","325","5","5","https://www.lcsc.com/product-detail/C2661695.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","210mΩ","1A","-55℃~+125℃"
"C2661717","BLM21AG471SZ1D","muRata","3970","5","5","https://www.lcsc.com/product-detail/C2661717.html","0805","Tape & Reel (TR)","1","470Ω@100MHz","±25%","190mΩ","700mA","-55℃~+125℃"
"C2661743","MMZ1005S182ETD25","TDK","6160","20","20","https://www.lcsc.com/product-detail/C2661743.html","0402","Tape & Reel (TR)","1","1.8kΩ@100MHz","±25%","1.5Ω","200mA","-55℃~+125℃"
"C2661775","MMZ2012Y301BTD25","TDK","2773","1","1","https://www.lcsc.com/product-detail/C2661775.html","0805","Tape & Reel (TR)","1","300Ω@100MHz","±25%","150mΩ","600mA","-55℃~+125℃"
"C2661776","BLM21SP331SZ1D","muRata","230","5","5","https://www.lcsc.com/product-detail/C2661776.html","0805","Tape & Reel (TR)","1","330Ω@100MHz","±25%","40mΩ","2.8A","-55℃~+125℃"
"C2661781","BLM21SP601SZ1D","muRata","1155","5","5","https://www.lcsc.com/product-detail/C2661781.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","60mΩ","2.3A","-55℃~+125℃"
"C2661784","BLM21SP331SH1D","muRata","2605","5","5","https://www.lcsc.com/product-detail/C2661784.html","0805","Tape & Reel (TR)","1","330Ω@100MHz","±25%","40mΩ","2.8A","-55℃~+125℃"
"C2661785","BLM21SP700BH1D","muRata","4454","1","1","https://www.lcsc.com/product-detail/C2661785.html","0805","Tape & Reel (TR)","1","70Ω@100MHz","±25%","9mΩ","6A","-55℃~+150℃"
"C2661786","BLM21SP181SZ1D","muRata","4315","5","5","https://www.lcsc.com/product-detail/C2661786.html","0805","Tape & Reel (TR)","1","180Ω@100MHz","±25%","20mΩ","4A","-55℃~+125℃"
"C2661789","BLM21SP102SH1D","muRata","2300","5","5","https://www.lcsc.com/product-detail/C2661789.html","0805","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","120mΩ","1.6A","-55℃~+125℃"
"C2661790","BLM21SP700SH1D","muRata","3880","5","5","https://www.lcsc.com/product-detail/C2661790.html","0805","Tape & Reel (TR)","1","70Ω@100MHz","±25%","9mΩ","6A","-55℃~+125℃"
"C2661817","BLM15EG121SH1D","muRata","3600","10","10","https://www.lcsc.com/product-detail/C2661817.html","0402","Tape & Reel (TR)","1","120Ω@100MHz","±25%","95mΩ","1.5A","-55℃~+125℃"
"C2661831","MMZ1608Y471BTD25","TDK","3800","50","50","https://www.lcsc.com/product-detail/C2661831.html","0603","Tape & Reel (TR)","1","470Ω@100MHz","±25%","350mΩ","500mA",""
"C2661836","BLM21SP601SH1D","muRata","895","5","5","https://www.lcsc.com/product-detail/C2661836.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","60mΩ","2.3A","-55℃~+125℃"
"C2661844","MMZ1608A222BTD25","TDK","3460","20","20","https://www.lcsc.com/product-detail/C2661844.html","0603","Tape & Reel (TR)","1","2.2kΩ@100MHz","±25%","800mΩ","200mA","-55℃~+125℃"
"C2661863","ILHB0805ER300V","VISHAY","1060","5","5","https://www.lcsc.com/product-detail/C2661863.html","0805","Tape & Reel (TR)","1","30Ω@100MHz","±25%","15mΩ","6A","-55℃~+125℃"
"C2661880","MMZ1608D301BTD25","TDK","2450","50","50","https://www.lcsc.com/product-detail/C2661880.html","0603","Tape & Reel (TR)","1","300Ω@100MHz","±25%","700mΩ","300mA","-55℃~+125℃"
"C2661893","BLM21PG220SZ1D","muRata","6300","20","20","https://www.lcsc.com/product-detail/C2661893.html","0805","Tape & Reel (TR)","1","22Ω@100MHz","±25%","9mΩ","6A","-55℃~+125℃"
"C2661897","BLM18SG221TZ1D","muRata","9915","5","5","https://www.lcsc.com/product-detail/C2661897.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","40mΩ","2.5A","-55℃~+125℃"
"C2661926","BLM15AG121SZ1D","muRata","550","50","50","https://www.lcsc.com/product-detail/C2661926.html","0402","Tape & Reel (TR)","1","120Ω@100MHz","±25%","190mΩ","500mA","-55℃~+125℃"
"C2661933","MU2029-221Y","BOURNS","5240","10","10","https://www.lcsc.com/product-detail/C2661933.html","0805","Tape & Reel (TR)","1","220Ω@100MHz","±25%","300mΩ","500mA","-55℃~+125℃"
"C2661947","BLM15GG221SZ1D","muRata","3010","5","5","https://www.lcsc.com/product-detail/C2661947.html","0402","Tape & Reel (TR)","1","220Ω@100MHz","±25%","700mΩ","300mA","-55℃~+125℃"
"C2661959","BLM15HG601SH1D","muRata","6360","20","20","https://www.lcsc.com/product-detail/C2661959.html","0402","Tape & Reel (TR)","1","600Ω@100MHz","±25%","700mΩ","300mA","-55℃~+125℃"
"C2662025","BLM15EG221SH1D","muRata","1290","10","10","https://www.lcsc.com/product-detail/C2662025.html","0402","Tape & Reel (TR)","1","220Ω@100MHz","±25%","280mΩ","700mA","-55℃~+125℃"
"C2662026","MAF1005GAD352AT000","TDK","850","10","10","https://www.lcsc.com/product-detail/C2662026.html","0402","Tape & Reel (TR)","1","500Ω@100MHz","-","1.65Ω","270mA","-55℃~+125℃"
"C2680657","MAF1005GAD262AT000","TDK","7840","10","10","https://www.lcsc.com/product-detail/C2680657.html","0402","Tape & Reel (TR)","1","400Ω@100MHz","±25%","1.2Ω","300mA","-55℃~+125℃"
"C2683169","KPZ1608SHR221ATD25","TDK","3910","5","5","https://www.lcsc.com/product-detail/C2683169.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","50mΩ","2.2A","-55℃~+150℃"
"C2683172","MMZ1005Y182CT000","TDK","3660","10","10","https://www.lcsc.com/product-detail/C2683172.html","0402","Tape & Reel (TR)","1","1.8kΩ@100MHz","±25%","850mΩ","150mA","-55℃~+125℃"
"C2833000","MAF1005GWZ102AT000","TDK","10030","10","10","https://www.lcsc.com/product-detail/C2833000.html","0402","Tape & Reel (TR)","","","","","150mA",""
"C2833717","MMZ1005D330CT000","TDK","19550","50","50","https://www.lcsc.com/product-detail/C2833717.html","0402","Tape & Reel (TR)","1","33Ω@100MHz","±25%","240mΩ","400mA","-55℃~+125℃"
"C2986272","NFZ15SG331SN11D","muRata","9710","10","10","https://www.lcsc.com/product-detail/C2986272.html","0402","Tape & Reel (TR)","1","330Ω@900MHz","-","300mΩ","300mA","-40℃~+85℃"
"C3011650","BLM18KG102SZ1D","muRata","15260","20","20","https://www.lcsc.com/product-detail/C3011650.html","0603","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","200mΩ","800mA","-55℃~+125℃"
"C3716400","BLM18SP102SN1D","muRata","5820","5","5","https://www.lcsc.com/product-detail/C3716400.html","0603","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","185mΩ","1.2A","-55℃~+125℃"
"C3716467","BLM15BD121SZ1D","muRata","7100","50","50","https://www.lcsc.com/product-detail/C3716467.html","0402","Tape & Reel (TR)","1","120Ω@100MHz","±25%","300mΩ","300mA","-55℃~+125℃"
"C3716513","BLM18DN601SH1D","muRata","3895","5","5","https://www.lcsc.com/product-detail/C3716513.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±30%","435mΩ","700mA","-55℃~+125℃"
"C3716538","MMZ1608SHE601ATD25","TDK","1970","10","10","https://www.lcsc.com/product-detail/C3716538.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±25%","350mΩ","500mA","-55℃~+150℃"
"C3716550","BLE18PS080BH1D","muRata","285","5","5","https://www.lcsc.com/product-detail/C3716550.html","0603","Tape & Reel (TR)","1","8.5Ω@100MHz","±25%","4mΩ","5A","-55℃~+150℃"
"C3716558","BLM15HB221SZ1D","muRata","9980","20","20","https://www.lcsc.com/product-detail/C3716558.html","0402","Tape & Reel (TR)","1","220Ω@100MHz","±25%","1Ω","250mA","-55℃~+125℃"
"C3716583","BLM18SP601SN1D","muRata","5670","5","5","https://www.lcsc.com/product-detail/C3716583.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±25%","140mΩ","1.5A","-55℃~+125℃"
"C3716631","BLM21SP111SZ1D","muRata","1035","5","5","https://www.lcsc.com/product-detail/C3716631.html","0805","Tape & Reel (TR)","1","110Ω@100MHz","±25%","13mΩ","5A","-55℃~+125℃"
"C3716637","ILBB0603ER600V","VISHAY","400","10","10","https://www.lcsc.com/product-detail/C3716637.html","0603","Tape & Reel (TR)","1","60Ω@100MHz","±25%","100mΩ","100mA","-55℃~+125℃"
"C3716677","BLM21SP601SN1D","muRata","3630","5","5","https://www.lcsc.com/product-detail/C3716677.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","60mΩ","2.3A","-55℃~+125℃"
"C3716689","BLM18AG221BH1D","muRata","4000","10","10","https://www.lcsc.com/product-detail/C3716689.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","250mΩ","700mA","-55℃~+150℃"
"C3716705","BLM18PG330SZ1D","muRata","2300","20","20","https://www.lcsc.com/product-detail/C3716705.html","0603","Tape & Reel (TR)","1","33Ω@100MHz","±25%","25mΩ","3A","-55℃~+125℃"
"C3716723","BLM18KN101EH1D","muRata","11545","5","5","https://www.lcsc.com/product-detail/C3716723.html","0603","Tape & Reel (TR)","1","100Ω@100MHz","±25%","30mΩ","1.9A","-55℃~+175℃"
"C3716747","BLM18SP300SH1D","muRata","3605","5","5","https://www.lcsc.com/product-detail/C3716747.html","0603","Tape & Reel (TR)","1","30Ω@100MHz","±10%","8mΩ","6A","-55℃~+125℃"
"C3716757","BLM21PG331BH1D","muRata","1630","5","5","https://www.lcsc.com/product-detail/C3716757.html","0805","Tape & Reel (TR)","1","330Ω@100MHz","±25%","70mΩ","1A","-55℃~+150℃"
"C3716766","BLM21BD222TH1D","muRata","3015","5","5","https://www.lcsc.com/product-detail/C3716766.html","0805","Tape & Reel (TR)","1","2.2kΩ@100MHz","±25%","600mΩ","200mA","-55℃~+125℃"
"C3716810","BLM15PE221SH1D","muRata","4080","20","20","https://www.lcsc.com/product-detail/C3716810.html","0402","Tape & Reel (TR)","1","220Ω@100MHz","±25%","170mΩ","1.1A","-55℃~+125℃"
"C3716829","BLM15HD601BH1D","muRata","9900","10","10","https://www.lcsc.com/product-detail/C3716829.html","0402","Tape & Reel (TR)","1","600Ω@100MHz","±25%","850mΩ","300mA","-55℃~+150℃"
"C3716913","BLE18PK160SN1D","muRata","2745","5","5","https://www.lcsc.com/product-detail/C3716913.html","0603","Tape & Reel (TR)","1","16Ω@100MHz","±25%","12mΩ","5A","-55℃~+125℃"
"C3717002","BLM18SP101SN1D","muRata","3955","5","5","https://www.lcsc.com/product-detail/C3717002.html","0603","Tape & Reel (TR)","1","100Ω@100MHz","±25%","22mΩ","3.7A","-55℃~+125℃"
"C3717088","BLM18DN601SZ1D","muRata","4305","5","5","https://www.lcsc.com/product-detail/C3717088.html","0603","Tape & Reel (TR)","1","600Ω@100MHz","±30%","435mΩ","700mA","-55℃~+125℃"
